place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
6350,1063,126,"Jurado Rivera Torres, Ariana",9TGHS6FF19E1A7,–,13162,01:38:14,03:17:47,03:23:02
6357,1064,857,"Rhoa, Kristin",9TGHS6FF19A37B,–,14326,01:34:50,03:17:51,03:23:49
1111,1064,861,"Merk, Ben",9TGHS6FF19D54D,–,1108,01:21:24,02:48:40,02:49:41
1112,1065,862,"Gonzalez, Christopher",9TGHS6FF19D4AA,–,3644,01:24:17,02:48:41,02:54:11
6363,1065,59,"Peace, Emma",9TGHS6FF19FB4D,–,19167,01:39:51,03:17:53,03:21:16
6364,1066,858,"Furrer, Amanda",9TGHS6FF1A00DE,–,9121,01:33:14,03:17:53,03:19:11
1113,1066,863,"Ye, Yu",9TGHS6FF19B982,–,1036,01:19:42,02:48:41,02:49:25
1114,1067,138,"Caballero Garcia, Luis Angel",9TGHS6FF19BE45,–,4718,01:23:09,02:48:41,02:52:19
6371,1067,859,"Merriman, Emily",9TGHS6FF1A0CDC,–,11173,01:26:35,03:17:56,03:20:12
1115,1068,864,"Pirajan Rojas, Michael",9TGHS6FF19D438,–,3972,01:23:35,02:48:41,02:50:29
6372,1068,3,"Gibbs, Sally",9TGHS6FF19DCF0,–,8616,01:28:24,03:17:56,03:18:01
6373,1069,860,"Kiley, Megan",9TGHS6FF19FE04,–,13840,01:36:08,03:17:56,03:23:01
1116,1069,865,"Zych, Kevin",9TGHS6FF19A68B,–,4496,01:19:44,02:48:42,02:51:11
6375,1070,127,"Rees, Linden",9TGHS6FF1A01BF,Impala Racing Team,13275,01:33:29,03:17:56,03:23:12
1117,1070,866,"Gonzalez, Daniel",9TGHS6FF19CE2E,–,1622,01:17:20,02:48:42,02:49:07
1118,1071,867,"Walker, Mike",9TGHS6FF19ED1B,Charlotte Running Club,1363,01:20:22,02:48:42,02:49:20
6376,1071,128,"Pai, Alice",9TGHS6FF1A10EC,–,14250,01:38:21,03:17:57,03:24:44
6379,1072,861,"Mcgee, April",9TGHS6FF19D8ED,–,14353,01:38:00,03:17:57,03:24:31
1119,1072,868,"Jagoe, Danny",9TGHS6FF19C322,–,4029,01:24:43,02:48:42,02:51:55
6385,1073,862,"Seyfarth, Kathryn",9TGHS6FF1A0E4A,–,12395,01:36:07,03:17:58,03:21:29
1120,1073,869,"Kelly, Chris",9TGHS6FF19CCBC,–,3945,01:25:19,02:48:43,02:51:08
6387,1074,863,"Gunderson, Ashley",9TGHS6FF19CED5,–,13272,01:37:42,03:17:58,03:23:06
1122,1074,1,"Vilela, Fernando",9TGHS6FF19FEC7,–,2854,01:21:26,02:48:45,02:49:37
6393,1075,129,"Oliveira, Josana",9TGHS6FF1A1707,–,16787,01:33:39,03:18:01,03:18:04
1123,1075,870,"Moosavian, Matt",9TGHS6FF19CF37,–,3636,01:20:56,02:48:46,02:51:11
1124,1076,139,"Vasquez, Cristobal",9TGHS6FF19A684,–,3831,01:21:20,02:48:46,02:50:33
6396,1076,864,"Flament, Lauren",9TGHS6FF19A508,–,13901,01:38:08,03:18:01,03:23:37
6397,1077,130,"Sloan, Emily",9TGHS6FF1A019C,–,10829,01:37:48,03:18:02,03:20:04
1125,1077,871,"Aseron, Kyle",9TGHS6FF19D869,–,1141,01:20:30,02:48:46,02:49:25
6400,1078,865,"Luke, Isabelle",9TGHS6FF19A610,–,14060,01:37:01,03:18:02,03:25:16
1126,1078,872,"Orm, Olari",9TGHS6FF19BAB8,–,1509,01:22:02,02:48:47,02:49:17
6403,1079,866,"Swiatek, Marisa",9TGHS6FF19DB75,–,14997,01:37:36,03:18:02,03:24:17
1127,1079,873,"Matzke, Luke",9TGHS6FF19EAE5,–,778,01:18:23,02:48:47,02:48:58
6406,1080,131,"Danbe, Janna",9TGHS6FF1A0E29,–,7167,01:35:07,03:18:02,03:25:49
1128,1080,874,"Gombeski, Chris",9TGHS6FF1A0A52,–,1862,01:22:19,02:48:48,02:49:15
1129,1081,875,"Fong, Ieng Wai",9TGHS6FF1A1432,–,1357,01:19:40,02:48:48,02:49:11
6408,1081,60,"Ortiz Cruz, Petra",9TGHS6FF19D4CE,–,17152,01:34:42,03:18:03,03:18:32
1130,1082,876,"Sovacool, Chris",9TGHS6FF19DCCC,–,1525,01:22:21,02:48:49,02:49:34
6412,1082,867,"Gillisse, Natalie",9TGHS6FF1A15B7,–,12296,01:36:50,03:18:04,03:21:18
6420,1083,868,"Maokhamphiou, Lalida",9TGHS6FF19E9A3,Wolfpack Running Club,15027,01:38:10,03:18:06,03:26:34
1131,1083,877,"Escobar, Sebastián",9TGHS6FF19FD46,–,2922,01:22:58,02:48:49,02:50:21
1132,1084,140,"Weber, Juan Ignacio",9TGHS6FF19B925,–,1229,01:22:58,02:48:49,02:49:07
6422,1084,869,"Moolman, Carike",9TGHS6FF19C3BA,–,14498,01:37:23,03:18:07,03:24:47
6424,1085,870,"Crotteau, Molly",9TGHS6FF19CD98,–,11642,01:33:18,03:18:07,03:20:46
1135,1085,141,"Njue, Sam",9TGHS6FF1A0670,–,1614,01:21:36,02:48:51,02:49:16
6427,1086,871,"Ring, Madison (spud)",9TGHS6FF1A0E0C,–,14078,01:35:42,03:18:07,03:24:51
1136,1086,142,"Mcdonough, Sean",9TGHS6FF19D631,Somerville Road Runners,1936,01:20:32,02:48:51,02:49:30
1137,1087,878,"Meul, Matthias",9TGHS6FF19CD74,–,860,01:18:05,02:48:51,02:48:55
6433,1087,872,"Russo, Alexandria",9TGHS6FF19D9B6,–,12624,01:36:53,03:18:08,03:22:00
1138,1088,879,"Riordan, Joseph",9TGHS6FF19D489,–,1934,01:20:12,02:48:52,02:51:09
6435,1088,873,"Brown, Megan",9TGHS6FF19D35A,–,9250,01:36:32,03:18:09,03:19:02
1139,1089,143,"Dauer, Quinn",9TGHS6FF19D2A4,–,798,01:18:12,02:48:52,02:49:04
6437,1089,874,"Henke, Sarah",9TGHS6FF19D0C3,–,9645,01:33:01,03:18:11,03:19:10
6438,1090,875,"Cardinal, Marie-Josee",9TGHS6FF1A0AB9,–,12214,01:31:46,03:18:11,03:21:47
1140,1090,880,"Sarantos, Lucas",9TGHS6FF19AEC0,–,4758,01:21:11,02:48:52,02:52:14
1141,1091,881,"Cai, David",9TGHS6FF19D97A,–,480,01:17:29,02:48:52,02:48:59
6439,1091,876,"Thomas, Madeleine",9TGHS6FF19FB9B,–,14650,01:38:57,03:18:11,03:24:29
1142,1092,882,"Gasparrini, William",9TGHS6FF19C585,–,1884,01:19:21,02:48:53,02:49:36
6440,1092,877,"Heiser, Meredith",9TGHS6FF1A0990,–,12370,01:38:13,03:18:11,03:22:34
1143,1093,883,"Pressl, Tyler",9TGHS6FF1A11C7,–,3891,01:23:19,02:48:53,02:51:05
6441,1093,878,"Larios, Sara",9TGHS6FF19A588,–,17229,01:36:54,03:18:12,03:19:27
1144,1094,884,"Paniak, Lucas",9TGHS6FF19AE54,–,3096,01:22:24,02:48:53,02:51:10
6445,1094,61,"Glidden, Nicole",9TGHS6FF19CB11,–,9771,01:31:39,03:18:12,03:18:53
1145,1095,885,"Demarco, Matthew",9TGHS6FF19FD27,–,1217,01:17:48,02:48:54,02:49:20
6447,1095,132,"Rosen, Hannah",9TGHS6FF19CE90,–,10409,01:30:40,03:18:12,03:20:41
1147,1096,886,"Macintyre, Thomas",9TGHS6FF19C8C4,–,733,01:15:14,02:48:55,02:48:58
6449,1096,879,"Hausmann, Lindsey",9TGHS6FF1A14BA,–,11729,01:37:44,03:18:12,03:20:47
1148,1097,54,"Klapper, Bradley",9TGHS6FF19AF25,–,916,01:17:52,02:48:56,02:49:04
6451,1097,880,"Strong, Ashley",9TGHS6FF19D241,–,14981,01:38:43,03:18:13,03:24:46
6454,1098,881,"Keane, Deirdre",9TGHS6FF19B585,–,13079,–,03:18:13,03:23:26
1149,1098,55,"Whittington, Kurt",9TGHS6FF19C172,–,2813,01:22:14,02:48:56,02:50:30
1150,1099,887,"Germani, Tyler",9TGHS6FF19AABE,Halifax Road Hammers,4790,01:22:53,02:48:56,02:52:25
6459,1099,882,"Tsang, Sarah",9TGHS6FF19B25E,–,13429,01:37:52,03:18:14,03:23:18
6460,1100,883,"Tanguay, Marilou",9TGHS6FF19D147,–,13293,01:34:45,03:18:14,03:24:23
1151,1100,888,"Struhar, Jan",9TGHS6FF19D61B,–,2339,01:21:50,02:48:57,02:49:48
6462,1101,133,"Orozco Medina, Lidya",9TGHS6FF19A87B,–,10830,01:37:07,03:18:15,03:19:49
1152,1101,889,"Votto, Samuel",9TGHS6FF1A0537,–,2029,01:21:45,02:48:58,02:49:58
1153,1102,890,"Gimpel, Timothy",9TGHS6FF19AA3C,–,2730,01:21:30,02:48:59,02:50:19
6467,1102,884,"Wideman, Lindsay",9TGHS6FF19CE3B,–,11945,01:37:37,03:18:16,03:21:58
6468,1103,885,"Keller, Taylor",9TGHS6FF19B535,–,12593,01:39:23,03:18:16,03:22:15
1154,1103,144,"Thorburn, Jeremy",9TGHS6FF19FF5F,–,3880,01:20:52,02:49:00,02:50:52
1155,1104,891,"Woo, Yiu Man",9TGHS6FF19C909,–,1213,01:20:59,02:49:00,02:49:18
6472,1104,886,"Swinford, Ashton",9TGHS6FF19B34F,CLE Racing,1846,01:28:20,03:18:17,03:18:54
6475,1105,887,"Mclawhorn, Elise",9TGHS6FF19DD3B,–,15517,01:37:24,03:18:17,03:27:01
1156,1105,892,"Serna, Andres",9TGHS6FF19A762,–,3124,01:22:57,02:49:00,02:51:07
6478,1106,888,"Kaplan, Scarlet",9TGHS6FF19CC0B,–,16024,01:32:38,03:18:19,03:18:21
1157,1106,145,"Dunaway, Patrick",9TGHS6FF19CDE0,–,2691,01:24:04,02:49:00,02:49:59
6480,1107,62,"Braithwaite, Heather",9TGHS6FF19D713,–,10033,01:34:27,03:18:19,03:20:04
1158,1107,56,"Paine, Stephen",9TGHS6FF1A08D7,–,1847,01:20:49,02:49:00,02:49:48
1159,1108,893,"Clark, Cody",9TGHS6FF1A0525,–,5059,01:22:48,02:49:01,02:53:05
6481,1108,889,"Butts, Violet",9TGHS6FF19BB06,–,7366,01:29:45,03:18:20,03:24:58
6482,1109,890,"Rugloski, Emily",9TGHS6FF1A0C30,–,15399,01:36:04,03:18:20,03:26:40
1160,1109,894,"Anderson, Jack",9TGHS6FF1A1137,–,2111,01:21:38,02:49:01,02:49:55
6485,1110,891,"Johnson, Emma",9TGHS6FF19A44B,–,14235,01:38:54,03:18:20,03:25:25
1161,1110,895,"Cooper, Wyatt",9TGHS6FF19C372,–,605,01:19:41,02:49:01,02:49:32
6491,1111,892,"Chesterson, Anna",9TGHS6FF19BFA7,–,12232,01:38:41,03:18:22,03:22:09
1162,1111,896,"Davidson, Chris",9TGHS6FF19FAD9,–,803,01:18:42,02:49:01,02:49:14
6494,1112,134,"Belim, Aniko",9TGHS6FF19C4B5,–,14015,01:38:16,03:18:23,03:25:09
1163,1112,897,"Coronado, Juan",9TGHS6FF19C248,–,4415,01:23:04,02:49:02,02:51:44
6505,1113,893,"Manga, Katie",9TGHS6FF19C225,–,9561,01:34:06,03:18:26,03:19:21
1164,1113,898,"Murray, Gavin",9TGHS6FF19B37A,–,2878,01:21:21,02:49:02,02:50:10
6507,1114,894,"Nakai, Chihiro",9TGHS6FF19A8F5,–,14747,01:36:11,03:18:27,03:25:19
1165,1114,899,"Holtz, Ryan",9TGHS6FF1A0092,–,2620,01:22:21,02:49:02,02:50:06
1166,1115,900,"Farnham, Jackie",9TGHS6FF19FBFD,–,2679,01:22:49,02:49:02,02:50:12
6511,1115,895,"Purcell, Jessica",9TGHS6FF19AE65,–,13672,01:37:06,03:18:28,03:23:23
1167,1116,901,"Lane, Owen",9TGHS6FF1A0BDC,–,1034,01:19:09,02:49:02,02:49:52
6512,1116,896,"Rees, Sonia",9TGHS6FF19C7ED,–,12291,01:34:15,03:18:29,03:21:42
6516,1117,63,"Woo, April",9TGHS6FF1A095F,KorfEdge Running,8676,01:32:01,03:18:29,03:18:40
1168,1117,902,"Cameron, Thomas",9TGHS6FF19BEA0,–,536,01:14:22,02:49:02,02:49:04
1169,1118,11,"White, Paul",9TGHS6FF19A8A0,–,1297,01:22:01,02:49:02,02:49:31
6517,1118,897,"Mcgillivray, Elspeth",9TGHS6FF19B313,–,13572,01:36:53,03:18:30,03:23:19
1170,1119,903,"Anderson, James",9TGHS6FF19D89C,–,3361,01:23:34,02:49:03,02:51:12
6519,1119,135,"Chanatry, Lauren",9TGHS6FF19D672,–,11746,01:35:25,03:18:30,03:22:29
6521,1120,18,"Lang, Susan",9TGHS6FF19AE08,Seattle United Runners,10370,01:35:01,03:18:30,03:20:24
1171,1120,904,"Sajac, Ryan",9TGHS6FF19FABD,–,1973,01:23:10,02:49:04,02:49:55
6522,1121,898,"Nielsen, Morgan",9TGHS6FF1A15B4,–,11674,01:37:08,03:18:31,03:23:22
1172,1121,905,"Gennaro, Paul",9TGHS6FF19B589,Central Mass Striders,508,01:23:44,02:49:05,02:49:13
1173,1122,146,"Bosfield, Antoine",9TGHS6FF1A0DC4,–,1948,01:23:10,02:49:07,02:49:52
6524,1122,899,"Mullins, Maggie",9TGHS6FF19C2D3,Whriaway Racing Team,8832,01:32:03,03:18:31,03:18:58
6525,1123,900,"Clark, Courtney",9TGHS6FF1A0A93,–,12794,01:35:54,03:18:31,03:22:20
1174,1123,906,"Finn, Michael",9TGHS6FF19CDDB,–,1844,01:16:19,02:49:08,02:49:29
6528,1124,901,"Wong, Yee Fai Valerie",9TGHS6FF19CE03,–,10148,01:31:35,03:18:33,03:19:46
1175,1124,907,"Vrignaud, Gaël",9TGHS6FF1A1568,–,1488,01:21:45,02:49:08,02:49:44
6529,1125,902,"Wong, Ka Fai Natalie",9TGHS6FF19CC7D,–,7179,01:29:48,03:18:33,03:19:46
1176,1125,908,"Payne, Matthew",9TGHS6FF1A02E3,–,2176,01:20:25,02:49:09,02:50:25
1177,1126,909,"Basen, Jake",9TGHS6FF19FA70,–,712,01:20:46,02:49:10,02:49:11
6530,1126,136,"Schott, Erin",9TGHS6FF19D3A4,–,19311,01:39:35,03:18:33,03:21:22
6543,1127,903,"Taylor, Ellie",9TGHS6FF1A051C,–,12167,01:40:39,03:18:37,03:25:47
1178,1127,910,"Kim, Keonghwan",9TGHS6FF19F4D5,–,2098,01:23:40,02:49:10,02:50:55
6545,1128,137,"Falk, Ariana",9TGHS6FF19A6A6,–,14893,01:36:56,03:18:37,03:25:21
1179,1128,911,"Merriman, Ryan",9TGHS6FF1A10B9,–,248,01:14:29,02:49:10,02:49:23
1180,1129,912,"Hergott, Daniel",9TGHS6FF19A3DC,–,2509,01:23:20,02:49:11,02:50:43
6552,1129,904,"Nishikubo, Janaina",9TGHS6FF19B4A5,–,8800,01:32:36,03:18:38,03:18:40
1181,1130,913,"Meza Deville, Ricardo",9TGHS6FF19D776,–,1652,01:22:45,02:49:11,02:49:54
6554,1130,905,"Liepold, Laura",9TGHS6FF1A042F,–,10493,01:36:36,03:18:38,03:20:03
6560,1131,64,"Mccann, Alison",9TGHS6FF1A0C4A,–,13976,01:37:32,03:18:39,03:23:26
1182,1131,914,"Lloyd, Ross",9TGHS6FF19E8DC,–,2702,01:21:09,02:49:11,02:50:16
1183,1132,915,"Moore, Richard",9TGHS6FF19CE71,–,3356,01:24:01,02:49:12,02:51:08
6562,1132,138,"Will, Claire",9TGHS6FF19AC9F,–,12059,01:36:01,03:18:39,03:22:29
1184,1133,147,"Lemoncello, Andrew",9TGHS6FF1A0E39,–,1366,01:16:07,02:49:12,02:49:30
6564,1133,906,"Hutson, Evgenia",9TGHS6FF19FC6E,–,12174,01:40:09,03:18:39,03:24:53
6565,1134,907,"Cappucci, Caprice",9TGHS6FF19ED55,–,10625,01:38:56,03:18:39,03:20:11
1185,1134,916,"Vincent, Samuel",9TGHS6FF19ACE1,–,1236,01:18:52,02:49:12,02:49:31
1186,1135,57,"Jackson, Todd",9TGHS6FF19CBEE,Alaska Endurance Project,6726,01:23:21,02:49:14,02:54:00
6575,1135,908,"Buck, Emily",9TGHS6FF19A48C,–,14171,01:34:59,03:18:42,03:24:59
6576,1136,909,"Boertje, Holland",9TGHS6FF1A1104,–,12200,01:32:38,03:18:42,03:22:29
1187,1136,917,"Miller, Jack",9TGHS6FF19D689,–,2491,01:26:10,02:49:14,02:50:39
1188,1137,918,"Dibianca, Anthony",9TGHS6FF19D9C8,–,911,01:17:38,02:49:14,02:49:25
6579,1137,910,"Raikhlina, Alexandra",9TGHS6FF19AA9E,–,14634,01:36:30,03:18:42,03:25:31
1189,1138,919,"Bird, James",9TGHS6FF1A1016,–,4956,01:20:22,02:49:17,02:51:46
6581,1138,911,"Raphel, Adrienne",9TGHS6FF19FC38,–,9398,01:35:12,03:18:43,03:20:01
6590,1139,912,"Moland, Hannah",9TGHS6FF19AAB1,–,13407,01:38:19,03:18:45,03:23:44
1190,1139,12,"Vizcarra, Carlos",9TGHS6FF19CF71,–,3236,01:24:24,02:49:18,02:51:51
6591,1140,913,"Paylor, Jacqueline",9TGHS6FF19ADAE,–,9298,01:36:24,03:18:45,03:19:52
1191,1140,148,"Gilbert, Michael",9TGHS6FF19FA9B,–,3943,01:20:46,02:49:18,02:52:02
1192,1141,149,"Nishiyama, Hiromasa",9TGHS6FF1A0FA4,–,4824,01:22:44,02:49:19,02:52:10
6592,1141,914,"Frank, Sarah",9TGHS6FF19CA49,–,8458,01:31:19,03:18:45,03:19:04
6593,1142,19,"Mcgovern, Tatyana",9TGHS6FF1A093E,–,10642,01:32:58,03:18:46,03:20:25
1193,1142,920,"Gatzlaff, Alex",9TGHS6FF19CC2C,–,2588,01:19:13,02:49:19,02:50:19
6594,1143,915,"Burns, Laura",9TGHS6FF1A09E7,–,17204,01:39:01,03:18:46,03:20:41
1194,1143,921,"Cerra, Joshua",9TGHS6FF19C68A,–,4418,01:23:35,02:49:19,02:52:27
1195,1144,922,"Mariani, Andrew",9TGHS6FF1A1758,–,993,01:16:13,02:49:19,02:49:34
6596,1144,916,"Calderon, Soledad",9TGHS6FF19B029,–,10603,01:32:03,03:18:46,03:20:21
1196,1145,150,"Hotchandani, Tim",9TGHS6FF19B432,–,1931,01:20:46,02:49:21,02:49:49
6602,1145,65,"Howard, Donnelly",9TGHS6FF19B613,–,12356,01:37:49,03:18:48,03:22:17
6605,1146,66,"Reed, Stephanie",9TGHS6FF1A1721,–,14042,01:38:23,03:18:48,03:24:57
1197,1146,923,"Vugteveen, Travis",9TGHS6FF1A08CA,–,3296,01:22:30,02:49:21,02:51:51
1198,1147,924,"Olson, Nathan",9TGHS6FF19A3E8,–,1768,01:21:38,02:49:22,02:49:56
6606,1147,917,"Hodkinson, Lara",9TGHS6FF19F4B4,–,14491,01:33:50,03:18:49,03:25:31
6608,1148,139,"Digiannantonio, Melissa",9TGHS6FF19F0D7,–,11601,01:36:10,03:18:49,03:22:30
1199,1148,925,"Hartstein, Kevin",9TGHS6FF1A009F,–,984,01:17:50,02:49:22,02:49:30
6612,1149,918,"Kelly, Meg",9TGHS6FF19B970,–,9452,01:34:07,03:18:50,03:19:42
1200,1149,151,"Doyle, Ian",9TGHS6FF19CBB0,–,4740,01:24:38,02:49:23,02:52:54
1201,1150,926,"Salas, Jose",9TGHS6FF19AC6D,–,3685,01:24:24,02:49:24,02:51:35
6614,1150,20,"Johnson, Kristin",9TGHS6FF19CA2F,–,14731,01:39:15,03:18:51,03:25:37
1202,1151,152,"Stroupe, David",9TGHS6FF1A013B,–,1799,01:24:11,02:49:24,02:49:56
6621,1151,919,"Harris, Nicole",9TGHS6FF19C32D,–,14273,01:36:17,03:18:52,03:25:44
1203,1152,927,"Lepine, Garrett",9TGHS6FF19B629,–,371,01:16:22,02:49:24,02:49:29
6622,1152,920,"Mastrapasqua, Marika",9TGHS6FF19F2F8,–,11289,01:36:00,03:18:52,03:21:29
1204,1153,928,"Choi, Jordan",9TGHS6FF19AB9E,–,5130,01:21:25,02:49:25,02:53:17
6623,1153,921,"Mumford, Ellis",9TGHS6FF19B909,–,15066,01:37:12,03:18:53,03:26:41
6624,1154,922,"Rodriguez, Lucia",9TGHS6FF1A0638,–,15124,01:37:03,03:18:53,03:27:35
1205,1154,929,"Lynch, Matthew",9TGHS6FF19C011,–,2146,01:24:50,02:49:26,02:51:00
6629,1155,923,"Burnell, Carolyn",9TGHS6FF19D5FB,–,11423,01:34:14,03:18:54,03:21:25
1206,1155,153,"Alicea, Imael",9TGHS6FF1A0637,–,2625,01:24:46,02:49:26,02:50:37
6631,1156,140,"Cantrell, Emily",9TGHS6FF19FD38,Charlotte Running Club,17513,01:37:25,03:18:54,03:19:13
1207,1156,930,"Quinlan, Brian",9TGHS6FF19D764,–,2739,01:20:53,02:49:26,02:50:25
1208,1157,931,"Zupan, Matthew",9TGHS6FF19C448,–,3113,01:23:06,02:49:27,02:51:56
6632,1157,924,"Adams, Valerie",9TGHS6FF19B4DB,–,14135,01:39:24,03:18:54,03:26:00
1209,1158,154,"Maul, Christoph",9TGHS6FF19D290,–,2256,01:23:34,02:49:27,02:50:19
6636,1158,925,"Kim, Hannah",9TGHS6FF1A0263,–,14220,01:39:17,03:18:55,03:27:47
1211,1159,155,"Dehn, Charles",9TGHS6FF19D6A5,–,4348,01:23:29,02:49:28,02:52:05
6641,1159,141,"Lethborg, Carly",9TGHS6FF1A1807,–,12699,01:34:17,03:18:56,03:22:01
6642,1160,926,"Vincent, Allie",9TGHS6FF19FE09,KorfEdge Running,11134,01:36:41,03:18:56,03:21:26
1212,1160,932,"Corbett, Noah",9TGHS6FF19FC63,Outta Pocket Track Club,1640,01:17:07,02:49:28,02:50:07
1213,1161,933,"Brantley, Dalton",9TGHS6FF1A0A04,–,4567,01:21:02,02:49:29,02:52:43
6643,1161,142,"Rusanowsky, Nancy",9TGHS6FF19FB1D,–,9969,01:34:27,03:18:56,03:19:55
1214,1162,934,"Bailey, Joshua",9TGHS6FF1A0EE7,–,575,01:18:07,02:49:29,02:49:39
6646,1162,67,"Bookwalter, Maureen",9TGHS6FF19A979,–,13884,–,03:18:57,03:23:26
1215,1163,935,"Dominas, William",9TGHS6FF19C670,–,4219,01:22:54,02:49:29,02:52:56
6647,1163,927,"Couture, Sandrine",9TGHS6FF1A11DB,–,13146,01:39:26,03:18:57,03:23:57
1216,1164,13,"Sawyer, Matt",9TGHS6FF19A3F4,Winner's Circle Running Club,4111,01:23:12,02:49:29,02:52:56
6654,1164,928,"Johnston, Ryan",9TGHS6FF19F6DE,–,15352,01:36:09,03:18:58,03:25:21
1217,1165,936,"Shoemake, Xander",9TGHS6FF1A1047,–,2482,01:23:31,02:49:30,02:50:38
6656,1165,929,"Weyl, Sarah",9TGHS6FF19D243,–,7845,01:36:43,03:18:59,03:25:29
6660,1166,68,"Uchida, Saiko",9TGHS6FF19A45B,–,13252,01:35:39,03:19:00,03:23:56
1218,1166,937,"Spector, Jonah",9TGHS6FF19D529,–,643,01:16:46,02:49:31,02:49:42
6662,1167,930,"Dion, Courtney",9TGHS6FF1A05A5,–,10872,01:36:42,03:19:01,03:20:17
1219,1167,938,"Parra Carrasquer, Carlos",9TGHS6FF1A13A9,–,836,01:18:47,02:49:31,02:49:44
1221,1168,939,"Lampinen, Markus",9TGHS6FF1A13FA,West Valley Track Club,1871,01:23:05,02:49:33,02:50:09
6665,1168,143,"Larson, Tracy",9TGHS6FF19F07E,–,7897,01:36:20,03:19:01,03:25:28
6667,1169,931,"Rubinstein, Lena",9TGHS6FF19FC2B,–,8681,01:35:11,03:19:02,03:23:19
1223,1169,58,"Ferrer Muro, Miguel",9TGHS6FF19B91A,–,60,01:15:38,02:49:34,02:49:34
1224,1170,156,"Cziraky, Aaron",9TGHS6FF1A12D4,–,2251,01:22:23,02:49:35,02:50:30
6668,1170,932,"Pereboom, Eleanor",9TGHS6FF19CCA3,–,16215,01:36:11,03:19:02,03:19:04
1225,1171,940,"Bugaj, Jared",9TGHS6FF19B9A8,–,466,01:14:46,02:49:35,02:49:39
6669,1171,933,"Lawrence, Natalie",9TGHS6FF1A155F,–,12321,01:35:11,03:19:02,03:23:19
6670,1172,934,"Cash, Colleen",9TGHS6FF19C72A,–,11276,01:34:40,03:19:02,03:22:11
1226,1172,941,"Gallo, Nicholas",9TGHS6FF19B91F,–,2465,01:24:05,02:49:35,02:51:05
6673,1173,935,"Nogoy, Aimee",9TGHS6FF1A1414,–,14373,01:41:31,03:19:03,03:26:35
1227,1173,942,"Kiesz, Matthew",9TGHS6FF1A0E9D,Somerville Road Runners,937,01:20:52,02:49:36,02:49:50
1228,1174,943,"Ibarra, Eduardo",9TGHS6FF1A15D7,–,3271,01:22:29,02:49:37,02:51:46
6677,1174,936,"Mirey, Sarah",9TGHS6FF1A11C6,–,10413,01:29:49,03:19:04,03:20:41
6678,1175,937,"Lee, Ingrid",9TGHS6FF1A07C3,–,10160,01:33:36,03:19:04,03:20:19
1229,1175,944,"Western, Jonathon",9TGHS6FF19AA9C,–,3071,01:22:26,02:49:37,02:52:06
1230,1176,14,"Smith, Christopher",9TGHS6FF1A005F,–,4885,01:24:51,02:49:38,02:52:59
6679,1176,938,"Jarvis, Zoe",9TGHS6FF19DEBE,–,12815,01:30:33,03:19:04,03:23:30
1231,1177,945,"Bassett, Jack",9TGHS6FF19DB98,–,3502,01:23:16,02:49:38,02:52:02
6683,1177,144,"Silverman, Allie",9TGHS6FF19F85A,–,12898,01:36:34,03:19:06,03:21:23
1232,1178,946,"Stjaernstroem, Dan",9TGHS6FF19FC77,–,2169,01:22:58,02:49:38,02:50:50
6684,1178,939,"Winkelman, Catherine",9TGHS6FF1A0A78,–,14216,01:36:35,03:19:06,03:25:25
6685,1179,69,"Weber, Heidi",9TGHS6FF19C728,–,11724,01:34:45,03:19:06,03:21:20
1233,1179,157,"Dimas, Mario",9TGHS6FF19C792,–,887,01:17:09,02:49:39,02:49:42
6690,1180,70,"Hopkins, Eleanor",9TGHS6FF1A011D,–,16008,01:36:49,03:19:07,03:19:19
1234,1180,947,"Holt, Mason",9TGHS6FF19B946,–,3674,01:22:40,02:49:40,02:51:42
1235,1181,948,"Little, Tyler",9TGHS6FF19B49B,–,3956,01:22:03,02:49:40,02:51:24
6691,1181,940,"Zgorski, Kathleen",9TGHS6FF19CBDE,–,16192,01:39:33,03:19:08,03:19:17
6692,1182,71,"Packer, Pam",9TGHS6FF1A14E8,–,8617,01:35:58,03:19:08,03:19:16
1236,1182,949,"Walsh, Harvey",9TGHS6FF19C9A0,–,2915,01:23:14,02:49:41,02:50:40
1237,1183,950,"Prescott, Zachary",9TGHS6FF19CC17,–,637,01:13:55,02:49:41,02:49:43
6695,1183,941,"Griffiths, Melanie",9TGHS6FF1A05B9,–,8472,01:27:15,03:19:09,03:19:12
6696,1184,942,"Jemison, Grace",9TGHS6FF19ADC6,–,12972,01:39:38,03:19:09,03:23:09
1238,1184,59,"Jack, Matthew",9TGHS6FF19BBF4,–,963,01:19:30,02:49:41,02:49:51
6697,1185,943,"Hernandez, Ana",9TGHS6FF1A1156,–,12999,01:38:17,03:19:09,03:22:51
1239,1185,951,"Barpoulis, Nick",9TGHS6FF19D783,–,889,01:25:29,02:49:41,02:49:50
1240,1186,952,"Kane, Andrew",9TGHS6FF1A004F,–,2365,01:22:46,02:49:41,02:50:33
6699,1186,944,"Yu, Jamie",9TGHS6FF19AB89,–,14136,01:38:11,03:19:09,03:25:03
6702,1187,145,"Znova, Elena",9TGHS6FF19CB32,Somerville Road Runners,14313,01:40:09,03:19:10,03:25:24
1241,1187,60,"Liu, Haichuan",9TGHS6FF19C87A,–,1277,01:21:13,02:49:41,02:50:19
6704,1188,945,"Alvarez, Keli",9TGHS6FF1A0A41,–,16583,01:40:01,03:19:10,03:19:18
