place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
14724,4934,2836,"Fussinger, Monica (USA)",9TGHS6FF160EB6,–,15475,01:44:41,03:46:44,03:52:52
14726,4935,2837,"Pritschet, Sara (USA)",9TGHS6FF16199C,–,16378,01:52:08,03:46:44,03:47:02
5555,4935,967,"Lorant, Orangel (VEN)",9TGHS6FF15FBF4,–,5144,01:33:20,03:11:23,03:14:33
5556,4936,639,"Aubin, Michael (CAN)",9TGHS6FF164747,–,10119,01:30:21,03:11:24,03:13:16
14727,4936,127,"Malinovskaia, Irina (FRA)",9TGHS6FF1650D1,–,13108,01:43:36,03:46:44,03:49:45
5557,4937,968,"Mccarthy, Justin (USA)",9TGHS6FF165359,Front Runners New York,7196,01:36:18,03:11:24,03:16:27
14730,4937,128,"Goldberg, Paula (USA)",9TGHS6FF15FBBD,–,20649,01:52:39,03:46:45,03:51:14
14731,4938,2838,"Schramm, Alona (USA)",9TGHS6FF16533D,–,17116,01:49:36,03:46:45,03:53:44
5561,4938,327,"Nelson, Michael (USA)",9TGHS6FF164577,–,8124,01:32:44,03:11:25,03:11:31
5562,4939,640,"Farrell, Joshua (USA)",9TGHS6FF165454,–,12510,01:33:52,03:11:25,03:15:24
14733,4939,129,"Creighton, Donna (USA)",9TGHS6FF15F541,–,22822,01:51:14,03:46:45,03:52:00
14734,4940,2839,"Duperreault, Megan Bowes (USA)",9TGHS6FF15FA39,–,17623,01:50:36,03:46:45,03:50:06
5563,4940,969,"Lowry, Matt (USA)",9TGHS6FF1655EB,–,8770,01:32:36,03:11:25,03:11:31
14737,4941,933,"Winther-Kopp, Sara (USA)",9TGHS6FF1618EC,–,19474,01:51:01,03:46:46,03:48:52
5564,4941,103,"Norton, Ted (USA)",9TGHS6FF163C8C,–,8980,01:30:22,03:11:26,03:14:30
14739,4942,2840,"Tulett, Carlee (USA)",9TGHS6FF1654D8,–,10279,01:50:27,03:46:46,03:48:13
5566,4942,641,"Settles, Chad (USA)",9TGHS6FF164AB5,–,9733,01:32:30,03:11:26,03:12:16
5567,4943,970,"Teixeira De Araujo Junior, Antonio (BRA)",9TGHS6FF15F716,–,9379,01:32:03,03:11:26,03:12:17
14743,4943,2841,"Welton, Sarah (USA)",9TGHS6FF15FB8B,–,19199,01:49:35,03:46:47,03:53:42
14745,4944,2842,"Mcshea, Carolyn (USA)",9TGHS6FF161857,–,13146,01:50:42,03:46:48,03:51:26
5568,4944,971,"Joslin, Thomas (USA)",9TGHS6FF15F4C8,–,7049,01:34:08,03:11:27,03:17:22
5570,4945,328,"Wilcox, Steven (USA)",9TGHS6FF162D68,–,9258,01:31:24,03:11:27,03:12:03
14746,4945,934,"Dunn, Stephanie (USA)",9TGHS6FF164DC5,–,19449,01:45:40,03:46:48,03:49:30
5571,4946,329,"Juarez, Boris (GUA)",9TGHS6FF15F751,–,13183,01:36:02,03:11:28,03:15:31
14748,4946,2843,"Lewis, Shannon (USA)",9TGHS6FF1647CE,Varsity Sports Louisiana,18314,01:52:38,03:46:49,03:50:12
5572,4947,2871,"Rosenkranz, Ben (USA)",9TGHS6FF1603DB,–,4175,01:28:57,03:11:28,03:14:00
14749,4947,687,"Hill, Dawn (CAN)",9TGHS6FF16499A,–,20015,01:48:26,03:46:49,03:51:20
5575,4948,642,"Suarez, Jose (COL)",9TGHS6FF16480C,–,6653,01:30:00,03:11:29,03:15:51
14752,4948,935,"Regas, Kristen (USA)",9TGHS6FF160FBD,–,19257,01:52:18,03:46:50,03:49:38
14753,4949,2844,"Chesney, Mairin (USA)",9TGHS6FF15F32A,–,17166,01:43:48,03:46:50,03:47:53
5577,4949,643,"Mizell, Grant (USA)",9TGHS6FF161450,–,6246,01:29:22,03:11:30,03:15:51
5578,4950,2872,"Holm, Chris (USA)",9TGHS6FF15F33D,–,4736,01:31:20,03:11:30,03:14:16
14755,4950,936,"Rabb, Kee (USA)",9TGHS6FF1603BC,–,19432,01:46:30,03:46:51,03:49:32
14756,4951,2845,"Hoffman, Cassandra (USA)",9TGHS6FF16016D,–,15074,01:43:33,03:46:51,03:53:40
5579,4951,2873,"Newsome, Jeff (USA)",9TGHS6FF1639D5,–,6392,01:31:42,03:11:30,03:16:05
5580,4952,644,"Villegas Garcia, Jaime Andres (COL)",9TGHS6FF164E1B,–,9661,01:35:06,03:11:31,03:12:17
14757,4952,2846,"Goessling, Lenora (USA)",9TGHS6FF1606A1,Gilbert's Gazelles,17935,01:50:44,03:46:51,03:48:10
14758,4953,310,"Light, Alicia (USA)",9TGHS6FF160333,–,22592,01:50:20,03:46:51,03:51:51
5582,4953,972,"Crighton, Jarrad (AUS)",9TGHS6FF165068,–,8371,01:34:11,03:11:31,03:11:31
5583,4954,645,"Mccarthy, John (USA)",9TGHS6FF16133B,–,9280,01:31:46,03:11:31,03:12:12
14763,4954,130,"Gellerup Bolich, Mary (USA)",9TGHS6FF160848,–,18524,01:42:01,03:46:53,03:48:30
14764,4955,688,"Kim, Roberta (CAN)",9TGHS6FF15F63C,–,21229,01:52:56,03:46:53,03:51:03
5584,4955,2874,"August, Galen (USA)",9TGHS6FF160154,–,3200,01:36:47,03:11:31,03:12:15
14765,4956,2847,"Tanner, Ashley (USA)",9TGHS6FF161BD2,–,17264,01:49:07,03:46:53,03:47:47
5585,4956,104,"Benoit, Keith (CAN)",9TGHS6FF161226,–,8552,01:33:34,03:11:31,03:12:04
5587,4957,2875,"Timme, Ryan (USA)",9TGHS6FF16166F,–,4740,01:27:58,03:11:33,03:14:30
14768,4957,41,"Madsen, Veronique (FRA)",9TGHS6FF162233,–,22308,01:47:50,03:46:54,03:52:48
14769,4958,689,"Retsema Eyler, Amy (USA)",9TGHS6FF15FF48,–,20643,01:45:56,03:46:54,03:50:47
5588,4958,2876,"Strasburg, Andrew (USA)",9TGHS6FF15F658,–,5634,01:32:59,03:11:33,03:15:34
14772,4959,690,"López De Anda, Cecilia (MEX)",9TGHS6FF15FF5B,–,20854,01:52:21,03:46:54,03:51:30
5592,4959,330,"Bonneville, Denis (CAN)",9TGHS6FF15FF7E,–,4000,01:28:18,03:11:34,03:13:58
14774,4960,2848,"Fracchia, Silvia (ITA)",9TGHS6FF161C2F,–,15649,01:51:36,03:46:54,03:52:28
5594,4960,646,"Weimer, Jay (USA)",9TGHS6FF15F6F3,–,10704,01:35:25,03:11:34,03:13:05
5597,4961,105,"Urbanski, Bill (USA)",9TGHS6FF160803,–,10431,01:30:41,03:11:35,03:13:14
14776,4961,937,"Cassidy, Megan (USA)",9TGHS6FF1657A7,–,17763,01:48:38,03:46:54,03:47:49
14777,4962,2849,"Reinhardt, Clorice (USA)",9TGHS6FF160B8A,–,15102,01:45:06,03:46:55,03:52:26
5598,4962,647,"Zucconi, William (USA)",9TGHS6FF161291,–,2484,01:37:09,03:11:35,03:18:12
5599,4963,973,"Dowling, Ryan (USA)",9TGHS6FF161451,–,8900,01:32:16,03:11:35,03:11:53
14778,4963,42,"Yeager, Lindy (USA)",9TGHS6FF16501F,–,19221,01:48:12,03:46:55,03:49:20
14781,4964,691,"Trautmann, Cindy (USA)",9TGHS6FF16554B,–,21751,01:51:16,03:46:55,03:51:47
5600,4964,106,"Jones, Stephen (GBR)",9TGHS6FF165751,–,10903,01:33:50,03:11:36,03:13:25
5601,4965,974,"Mackey, Paul (USA)",9TGHS6FF15F940,–,8956,01:34:43,03:11:36,03:11:53
14782,4965,311,"Baldomir, Karina (ARG)",9TGHS6FF160FCE,–,20642,01:45:56,03:46:55,03:50:49
14784,4966,938,"Frederick, Linda (USA)",9TGHS6FF160183,–,18607,01:54:03,03:46:56,03:50:38
5602,4966,107,"Torres, Sergio (USA)",9TGHS6FF160CDD,–,8746,01:32:23,03:11:36,03:11:36
5603,4967,331,"Minacs, Jack (CAN)",9TGHS6FF16506E,–,7431,01:34:22,03:11:36,03:17:58
14786,4967,312,"Hogan, Tracy (USA)",9TGHS6FF164FFF,–,22355,01:51:01,03:46:56,03:51:57
5604,4968,2877,"Bralow, Richard (USA)",9TGHS6FF161C3E,–,3024,01:35:37,03:11:37,03:13:24
14787,4968,692,"Lehane, Sandra (USA)",9TGHS6FF161C30,–,19404,01:48:52,03:46:56,03:49:49
14790,4969,693,"Tran, Thao (USA)",9TGHS6FF16516C,–,19896,01:49:16,03:46:57,03:49:01
5605,4969,975,"Heijmans, Walter (NED)",9TGHS6FF165907,–,4918,01:29:52,03:11:38,03:14:01
5608,4970,976,"Hickox, Josephe (USA)",9TGHS6FF162989,–,9021,01:29:42,03:11:39,03:13:12
14792,4970,131,"Roberts, Ann (USA)",9TGHS6FF16188A,–,21543,01:55:13,03:46:58,03:51:57
14795,4971,2850,"Lessman, Laura (USA)",9TGHS6FF1656F9,–,16054,01:42:39,03:46:59,03:48:56
5609,4971,2878,"Stagg, Steven (USA)",9TGHS6FF15F7A9,–,6941,01:30:39,03:11:40,03:16:42
14799,4972,694,"Douglas, Farrah (USA)",9TGHS6FF1644C4,–,22004,01:47:51,03:46:59,03:52:41
5612,4972,648,"Bessette, Pascal (CAN)",9TGHS6FF16418E,–,10161,01:35:41,03:11:40,03:13:37
14801,4973,939,"Zimmerman, Jessica (USA)",9TGHS6FF165618,–,20087,01:52:46,03:47:00,03:47:48
5615,4973,649,"Tsiantzis, Konstantinos (GRE)",9TGHS6FF165586,–,9653,01:35:31,03:11:42,03:12:15
5616,4974,977,"Ruckriegel, Dennis (USA)",9TGHS6FF163DD5,KorfEdge Running,5889,01:33:57,03:11:42,03:14:44
14802,4974,940,"Lin, Jing (CHN)",9TGHS6FF1652A0,–,18193,01:45:07,03:47:00,03:48:42
5617,4975,332,"Page, Anthony (GBR)",9TGHS6FF1621C1,–,3911,01:25:38,03:11:42,03:13:26
14804,4975,695,"Sanchez, Rocio (COL)",9TGHS6FF15FE30,–,21392,01:50:41,03:47:01,03:50:23
14805,4976,2851,"Berrong, Melody (USA)",9TGHS6FF163AB5,–,15232,01:43:59,03:47:02,03:53:05
5618,4976,978,"Flores, Jose (ESP)",9TGHS6FF163FBD,–,5821,01:26:13,03:11:43,03:14:44
5619,4977,30,"Ortiz, Vincent (USA)",9TGHS6FF15FA66,–,10852,01:33:57,03:11:43,03:13:12
14806,4977,313,"Jiang, Hong (USA)",9TGHS6FF164AD6,–,20659,01:50:56,03:47:02,03:51:47
5620,4978,2879,"Cepeda, Kyle (USA)",9TGHS6FF160497,–,3202,01:22:19,03:11:43,03:13:42
14807,4978,941,"Molina, Elizabeth D (USA)",9TGHS6FF164909,–,19626,01:51:06,03:47:02,03:50:02
14808,4979,696,"Mccleese, Cherie (USA)",9TGHS6FF164D49,–,18832,01:52:07,03:47:02,03:48:31
5622,4979,333,"Hawthorn, Jamie (GBR)",9TGHS6FF164F3D,–,6765,01:29:43,03:11:44,03:15:57
14809,4980,942,"Brady, Karen (USA)",9TGHS6FF15FB86,–,18890,01:45:00,03:47:03,03:48:35
5623,4980,2880,"Gillis, Craig (USA)",9TGHS6FF1620E1,–,6502,01:29:12,03:11:44,03:15:34
5624,4981,334,"Wilcox, Dirk (USA)",9TGHS6FF15FAE8,–,10507,01:34:27,03:11:45,03:13:52
14810,4981,2852,"Maldarelli, Claire (USA)",9TGHS6FF160161,–,9845,01:45:18,03:47:03,03:50:49
5625,4982,979,"Hoffmann, Christian (GER)",9TGHS6FF161906,–,8929,01:34:34,03:11:45,03:11:53
14812,4982,697,"Tesnerova, Barbora (CZE)",9TGHS6FF164736,–,20365,01:50:41,03:47:04,03:49:20
14813,4983,314,"Miller, Sara (USA)",9TGHS6FF163A4B,–,21032,01:50:50,03:47:04,03:47:48
5626,4983,2881,"Nunez, Jose (CRC)",9TGHS6FF16027C,–,3594,01:31:51,03:11:45,03:13:12
14816,4984,943,"Jaremback, Kristen (USA)",9TGHS6FF16431C,–,17317,01:45:45,03:47:04,03:47:43
5627,4984,2882,"Padilla Ordaz, Roberto (MEX)",9TGHS6FF160EEC,–,7173,01:29:24,03:11:46,03:17:39
14817,4985,698,"Wiltfang, Andrea (USA)",9TGHS6FF163E22,–,20815,01:46:21,03:47:04,03:52:26
5628,4985,650,"Hong, Sung Jin (USA)",9TGHS6FF1623A8,–,9411,01:28:30,03:11:46,03:11:52
14818,4986,699,"Usher, Courtney (USA)",9TGHS6FF162AEB,–,18587,01:49:10,03:47:05,03:54:13
5629,4986,980,"Chan, Alex (USA)",9TGHS6FF164199,–,4104,01:25:26,03:11:46,03:14:24
5630,4987,2883,"Stuber, Christian Lukas (SUI)",9TGHS6FF163B18,–,4990,01:36:49,03:11:46,03:15:31
14821,4987,132,"Nelson, Jody (USA)",9TGHS6FF1605C6,–,15701,01:48:17,03:47:06,03:53:31
5632,4988,2884,"Saba, Matthew (USA)",9TGHS6FF164877,–,3723,01:35:19,03:11:47,03:15:40
14822,4988,43,"Herman, Hilary (GBR)",9TGHS6FF164099,–,22011,01:51:06,03:47:06,03:52:52
5633,4989,2885,"Peede, Brian (USA)",9TGHS6FF15F959,–,7051,01:33:03,03:11:47,03:17:59
14823,4989,700,"Kirby, Joanne (USA)",9TGHS6FF162463,–,20009,01:54:55,03:47:06,03:50:59
5634,4990,981,"Flynn, Eddy (IRL)",9TGHS6FF161E29,–,8199,01:29:45,03:11:47,03:12:03
14825,4990,701,"Chen, Jie (USA)",9TGHS6FF16068A,–,19158,01:53:01,03:47:06,03:52:47
14827,4991,315,"Grover, Sheila (CAN)",9TGHS6FF160233,Halifax Road Hammers,21681,01:51:27,03:47:07,03:51:56
5635,4991,108,"Hirsche, Evan (USA)",9TGHS6FF1611F7,–,10126,01:35:29,03:11:48,03:13:27
14832,4992,316,"Young, Cynthia (USA)",9TGHS6FF162501,–,22663,01:53:39,03:47:08,03:53:03
5636,4992,651,"Krusich, Seth (USA)",9TGHS6FF1645DF,–,6929,01:31:14,03:11:48,03:16:25
5639,4993,652,"Hubbard, Lance (CAN)",9TGHS6FF1621D4,–,10284,01:28:53,03:11:48,03:14:25
14833,4993,944,"Mcnabb, Amy (USA)",9TGHS6FF15FA58,–,19883,01:50:56,03:47:08,03:51:22
14834,4994,2853,"Ineman, Stephanie (USA)",9TGHS6FF161418,–,16106,01:52:46,03:47:08,03:47:32
5641,4994,335,"Brett, Thomas (USA)",9TGHS6FF161DA5,–,14542,01:33:44,03:11:49,03:17:23
14835,4995,2854,"Dellapasqua, Nicole (USA)",9TGHS6FF162994,–,26969,01:51:40,03:47:08,03:51:14
5642,4995,982,"King, Nathaniel (USA)",9TGHS6FF1650DC,–,2027,01:36:47,03:11:49,03:13:12
5643,4996,2886,"Sayles, Alex (USA)",9TGHS6FF165757,–,4960,01:35:17,03:11:49,03:14:28
14839,4996,702,"Chen, Chung Wen (TWN)",9TGHS6FF1609BE,–,20921,01:44:40,03:47:10,03:49:08
14841,4997,2855,"Mccrimlisk, Madeleine (USA)",9TGHS6FF162D1F,–,26087,01:52:44,03:47:10,03:49:10
5645,4997,653,"Lortie, Mario (CAN)",9TGHS6FF164F39,–,6885,01:30:23,03:11:50,03:21:21
5646,4998,2887,"Kim, Sang Hyub (USA)",9TGHS6FF161290,–,5709,01:28:20,03:11:50,03:15:31
14842,4998,317,"Parker, Lori (USA)",9TGHS6FF163E7F,–,21655,01:51:54,03:47:10,03:51:41
14843,4999,133,"Myers, Roberta (USA)",9TGHS6FF164C09,–,19804,01:48:01,03:47:10,03:49:45
5647,4999,336,"Knudsen, Thomas (DEN)",9TGHS6FF15FAC9,–,10925,01:34:39,03:11:50,03:13:11
14847,5000,945,"Polakoff, Olena (USA)",9TGHS6FF164F9A,Rockland Road Runners,16905,01:47:08,03:47:11,03:47:33
5648,5000,2888,"Heller, Jay (USA)",9TGHS6FF1619A4,–,2921,01:26:27,03:11:50,03:14:12
14848,5001,946,"Mcelvanna, Lisa (IRL)",9TGHS6FF164FB3,–,19081,01:44:58,03:47:12,03:50:35
5649,5001,2889,"Maynard, Mitchell (CAN)",9TGHS6FF16100B,–,4704,01:28:43,03:11:51,03:15:28
5650,5002,2890,"Schultheis, Matthew (USA)",9TGHS6FF160360,–,6568,01:36:39,03:11:51,03:16:20
14850,5002,318,"Roche, Helen (IRL)",9TGHS6FF164C19,–,20637,01:53:00,03:47:12,03:51:20
5651,5003,654,"Morawiec, Daniel (POL)",9TGHS6FF15F7EF,–,10712,01:35:25,03:11:52,03:13:17
14851,5003,319,"Wade, Michelle (USA)",9TGHS6FF160EE7,–,19444,01:48:52,03:47:13,03:49:20
14852,5004,947,"Goncalves, Laura (USA)",9TGHS6FF162D7C,–,25662,01:52:28,03:47:13,03:48:23
5653,5004,655,"Crow, Jason (USA)",9TGHS6FF15FAB4,–,10552,01:33:23,03:11:52,03:14:02
5655,5005,2891,"Pombo Reyes, Luis Carlos (VEN)",9TGHS6FF164F2D,–,4478,01:29:45,03:11:53,03:14:31
14853,5005,948,"Bellezza, Sarah (USA)",9TGHS6FF1645C8,–,18881,01:46:51,03:47:13,03:48:33
14854,5006,2856,"Kennedy, Lindsey (USA)",9TGHS6FF163FD0,–,17431,01:51:40,03:47:14,03:50:44
5657,5006,983,"Hong, Mathew (USA)",9TGHS6FF164E4A,–,6132,01:35:06,03:11:53,03:16:19
14855,5007,703,"Luistro, Julie (USA)",9TGHS6FF162A18,–,27002,01:53:27,03:47:14,03:51:15
5658,5007,337,"Mendez, Juan Carlos (MEX)",9TGHS6FF161FE8,–,10664,01:33:53,03:11:53,03:13:18
14856,5008,704,"Kerner, Andrea (ARG)",9TGHS6FF165C87,–,21606,01:55:35,03:47:14,03:51:32
5659,5008,984,"Lombardi, Christopher (USA)",9TGHS6FF165886,–,7391,01:34:12,03:11:53,03:17:19
5661,5009,2892,"Hazelwood, Blake (USA)",9TGHS6FF1620BD,–,4056,01:29:45,03:11:54,03:15:43
14858,5009,949,"Rider, Alicia (USA)",9TGHS6FF160007,–,12036,01:43:44,03:47:16,03:56:14
5664,5010,109,"Yang, Hongli (USA)",9TGHS6FF16528E,–,7500,01:34:39,03:11:55,03:17:53
14860,5010,320,"Lepage, Leslie (USA)",9TGHS6FF160BD5,–,19442,01:50:39,03:47:16,03:49:02
5665,5011,2893,"Brito Estevez, Alberto (ESP)",9TGHS6FF15F881,–,2371,01:26:02,03:11:55,03:13:02
14861,5011,950,"Rivers, Erin (USA)",9TGHS6FF15F367,Rogue Racers,14016,01:45:13,03:47:17,03:53:00
5666,5012,31,"Hopkins, Paul (USA)",9TGHS6FF161736,–,6844,01:32:25,03:11:55,03:16:20
14863,5012,951,"Lansing, Letitia (USA)",9TGHS6FF15FBA6,–,19160,01:47:55,03:47:17,03:49:00
14868,5013,705,"Lotterhand, Emily (USA)",9TGHS6FF16134D,–,21170,01:52:01,03:47:18,03:51:40
5667,5013,985,"Bond, Jason (CAN)",9TGHS6FF165163,–,9368,01:34:22,03:11:55,03:12:42
5668,5014,986,"Bridges, Jeremy (USA)",9TGHS6FF15FA2C,–,5862,01:36:14,03:11:55,03:15:36
14869,5014,321,"Colombero, Paula (ARG)",9TGHS6FF164415,–,22007,01:50:43,03:47:19,03:52:04
5670,5015,656,"Kurt, Julien (SUI)",9TGHS6FF16400C,–,4796,01:28:37,03:11:56,03:14:07
14870,5015,706,"Maxted, Shelley (USA)",9TGHS6FF162457,–,19765,01:54:17,03:47:19,03:55:03
5671,5016,987,"Morgan, Nathan (USA)",9TGHS6FF161982,–,5250,01:30:22,03:11:56,03:15:38
14871,5016,707,"Keely, Hilleri (USA)",9TGHS6FF165C11,–,21167,01:53:57,03:47:19,03:48:06
14872,5017,952,"Love, Hannah (GBR)",9TGHS6FF161E90,–,18065,01:47:38,03:47:19,03:50:38
5672,5017,988,"Brett, Andrew (GBR)",9TGHS6FF163EFA,–,8519,01:32:08,03:11:56,03:11:59
5676,5018,657,"Peraza, Yerald (CRC)",9TGHS6FF15F754,–,7380,01:33:48,03:11:57,03:13:07
14873,5018,953,"Thomson, Robin (USA)",9TGHS6FF163F22,–,17915,01:51:21,03:47:19,03:51:23
14874,5019,954,"Busser Kvassay, Katy (USA)",9TGHS6FF164DE1,–,14524,01:51:21,03:47:19,03:51:23
5677,5019,338,"Shan, Jihao (CAN)",9TGHS6FF160B4D,–,2384,01:33:35,03:11:58,03:14:08
14875,5020,2857,"Buchman, Elizabeth (USA)",9TGHS6FF15F5B8,–,16234,01:51:22,03:47:20,03:51:23
5678,5020,989,"Rapoport, Benjamin (USA)",9TGHS6FF164605,–,8348,01:29:17,03:11:58,03:12:15
5679,5021,339,"Popa, Cristian (USA)",9TGHS6FF15F569,Cambridge Running Club,6644,01:34:06,03:11:58,03:16:36
14877,5021,322,"Fitzgerald, Clara (CAN)",9TGHS6FF16340A,–,18084,01:43:31,03:47:20,03:48:41
14879,5022,44,"Aas, Gro (NOR)",9TGHS6FF1655BB,–,17268,01:49:21,03:47:21,03:48:20
5680,5022,658,"Ruehlow, Brent (USA)",9TGHS6FF164310,–,11089,01:34:18,03:11:58,03:14:34
14881,5023,323,"Buohler, Lisa (USA)",9TGHS6FF160CE9,–,22080,01:46:02,03:47:21,03:52:01
5682,5023,659,"Allard, Jason (USA)",9TGHS6FF162183,–,7033,01:33:30,03:11:59,03:17:20
5683,5024,660,"Matty, Scott (USA)",9TGHS6FF1601B8,–,7490,01:29:44,03:12:00,03:17:47
14885,5024,2858,"Jones, Imogen (GBR)",9TGHS6FF161361,–,14953,01:48:42,03:47:22,03:52:10
5685,5025,2894,"Belex, Antonio (USA)",9TGHS6FF15F685,–,4263,01:31:52,03:12:01,03:15:05
14888,5025,708,"Lipcsei, Violeta (USA)",9TGHS6FF164148,–,20307,01:50:21,03:47:22,03:49:56
5687,5026,340,"Odom, Brian (USA)",9TGHS6FF160D9E,–,6678,01:32:27,03:12:02,03:16:22
14890,5026,709,"De Lira Silveira, Luciana (BRA)",9TGHS6FF15FE4E,–,20482,01:53:38,03:47:23,03:54:27
14891,5027,2859,"Leckrone, Ashton (USA)",9TGHS6FF1647C0,–,13336,01:46:46,03:47:23,03:55:28
5688,5027,110,"De Vries, Jeroen (NED)",9TGHS6FF160AA4,–,11216,01:33:27,03:12:02,03:14:56
14893,5028,2860,"Wasky, Carolyn (USA)",9TGHS6FF163F5F,–,18099,01:49:07,03:47:24,03:48:53
5691,5028,2895,"Baumgardner, Lewis (USA)",9TGHS6FF160C44,–,3753,01:31:43,03:12:02,03:15:49
14896,5029,2861,"Mealiff, Kimberly (USA)",9TGHS6FF15F3A5,–,17742,01:46:47,03:47:24,03:55:28
5692,5029,341,"Sansoterra, Michael (USA)",9TGHS6FF164455,–,10700,01:32:58,03:12:03,03:13:27
5693,5030,990,"Cross-Call, Jesse (USA)",9TGHS6FF161367,–,9695,01:31:28,03:12:03,03:13:08
14897,5030,2862,"Watts, Alexis (USA)",9TGHS6FF160011,–,15019,01:48:46,03:47:24,03:47:24
5694,5031,2896,"Kroll, Jeff (USA)",9TGHS6FF15F504,–,2439,01:25:17,03:12:03,03:13:36
14898,5031,955,"Campbell, Jenni (USA)",9TGHS6FF1622D4,–,16759,01:48:42,03:47:24,03:47:45
14901,5032,956,"Richard, Jamie (USA)",9TGHS6FF1647D2,–,11274,01:47:02,03:47:25,03:49:35
5695,5032,661,"Esterberg, Brent (USA)",9TGHS6FF163753,–,7460,01:34:23,03:12:04,03:18:45
5696,5033,991,"Zimmermann, Tobias (GER)",9TGHS6FF165304,–,4912,01:29:33,03:12:04,03:14:27
14903,5033,324,"Thompson, Lisa (USA)",9TGHS6FF1615FA,–,244,01:47:49,03:47:25,03:47:31
14904,5034,710,"Torio, Jocelyn (USA)",9TGHS6FF161CAE,–,20012,01:51:34,03:47:25,03:51:00
5697,5034,2897,"Coppin, Georges (USA)",9TGHS6FF160ED4,–,6179,01:27:55,03:12:04,03:16:42
5698,5035,662,"Menchetti, Giacomo (ITA)",9TGHS6FF160B18,–,10922,01:34:04,03:12:04,03:13:26
14905,5035,134,"Huang, Yan (USA)",9TGHS6FF1612D4,–,20493,01:52:13,03:47:26,03:51:34
5699,5036,992,"Togami, Katsuhiro (JPN)",9TGHS6FF15F964,Boston Athletic Association,6709,01:32:08,03:12:04,03:17:01
14907,5036,325,"Hendrikse, Figen (USA)",9TGHS6FF163F4B,–,19981,01:50:20,03:47:26,03:54:24
14909,5037,326,"Mu, Xinyu (USA)",9TGHS6FF161829,–,19521,01:50:09,03:47:27,04:02:29
5700,5037,2898,"Rosario, Luis (BRA)",9TGHS6FF161515,–,6251,01:35:06,03:12:05,03:16:27
5702,5038,342,"Dahlin, Sam (USA)",9TGHS6FF15FF14,–,3510,01:32:18,03:12:05,03:14:18
14910,5038,45,"Newman, Ann (USA)",9TGHS6FF15F3F9,–,21463,01:53:26,03:47:27,03:51:57
14911,5039,711,"Tremblay, Sarah (CAN)",9TGHS6FF15FF8A,–,18596,01:55:05,03:47:27,03:48:42
5703,5039,663,"Langendoen, Paul (CAN)",9TGHS6FF16168B,–,9574,01:33:40,03:12:05,03:12:59
5704,5040,664,"Hebert, Christopher (USA)",9TGHS6FF160B3A,Green Mountain Athletic Association,7389,01:34:20,03:12:05,03:13:09
14912,5040,712,"Kendall, Sara (USA)",9TGHS6FF165532,–,21872,01:49:05,03:47:27,03:52:26
5706,5041,665,"Engblade, David (USA)",9TGHS6FF160192,–,10012,01:35:40,03:12:06,03:13:56
14917,5041,2863,"Yin, Yao (CHN)",9TGHS6FF1630FD,–,25985,01:50:39,03:47:29,03:50:03
5707,5042,993,"Navarro Abin, Carlos (MEX)",9TGHS6FF164AF7,–,5840,01:30:27,03:12:06,03:15:41
14922,5042,713,"Sitar, Amy (USA)",9TGHS6FF164E58,–,21324,01:52:08,03:47:31,03:52:59
5708,5043,2899,"Garay Martinez, Holman (COL)",9TGHS6FF161679,–,7568,01:28:08,03:12:06,03:17:48
14923,5043,957,"Pampuch, Julie (USA)",9TGHS6FF161C7F,–,16019,01:48:10,03:47:31,03:47:59
14924,5044,714,"Venturi, Sharon (USA)",9TGHS6FF165777,–,15180,01:51:13,03:47:31,03:54:16
5709,5044,111,"Chang, Hung Jui (TWN)",9TGHS6FF15F311,–,9267,01:30:49,03:12:06,03:12:58
5710,5045,994,"Reid, Jeremy (CAN)",9TGHS6FF165730,–,8081,01:33:33,03:12:07,03:12:20
14925,5045,2864,"Shin, Linda (USA)",9TGHS6FF16429C,–,15695,01:43:47,03:47:31,03:53:36
14926,5046,2865,"Kerscher, Kelsey (USA)",9TGHS6FF16588A,–,17172,01:50:47,03:47:32,03:48:37
5711,5046,995,"Arai, Tatsuya (JPN)",9TGHS6FF160257,–,2840,01:28:51,03:12:07,03:13:29
5712,5047,343,"Mottern, Dan (USA)",9TGHS6FF164694,–,11033,01:35:57,03:12:07,03:14:15
14927,5047,2866,"Van De Leuv, Nicole (USA)",9TGHS6FF161D57,–,18255,01:43:32,03:47:32,03:49:18
5713,5048,666,"Wilson, Lee (GBR)",9TGHS6FF164B43,–,9131,01:30:29,03:12:08,03:13:09
14929,5048,715,"Malinowski, Melissa (USA)",9TGHS6FF165136,–,21662,01:50:32,03:47:33,03:51:36
14930,5049,2867,"De Souza, Fernanda (BRA)",9TGHS6FF165BA5,–,29449,01:48:42,03:47:33,03:51:36
5715,5049,2900,"Figge, Florian (GER)",9TGHS6FF1645A1,–,6458,01:33:00,03:12:08,03:17:09
14931,5050,327,"Laffineur, Valerie (CAN)",9TGHS6FF1615E4,–,20147,01:50:51,03:47:34,03:49:46
5716,5050,344,"Desmond, Michael (USA)",9TGHS6FF1623F1,–,10221,01:35:13,03:12:08,03:13:52
14934,5051,2868,"Chu, Hadley (USA)",9TGHS6FF162465,–,17719,01:48:57,03:47:34,03:48:34
5717,5051,996,"Palma, David (CAN)",9TGHS6FF160EA4,–,8461,01:33:21,03:12:09,03:12:31
