place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
984,921,769,"Clarke, Justin (CAN)",999999117A73270000120429,Halifax Road Hammers,1338,01:23:41,02:48:59,02:49:42
985,922,770,"Gonzalez, Daniel (MEX)",999999117A732700001214EF,–,2776,01:22:22,02:49:00,02:50:08
6125,922,764,"Roth, Kayla (USA)",999999117A7327000012368A,–,14694,01:36:30,03:18:14,03:22:15
6132,923,105,"Narotsky, Cari (USA)",999999117A732700001244A2,–,5734,01:37:05,03:18:15,03:21:30
986,923,771,"Hutton, Patrick (USA)",999999117A73270000121440,–,1211,01:24:56,02:49:00,02:49:27
987,924,772,"Stone, Chris (GBR)",999999117A73270000124C5F,–,3621,01:23:54,02:49:00,02:51:44
6133,924,765,"Nichols, Rebecca (USA)",999999117A73270000120FEA,Philadelphia Runner Track Club,14113,01:34:46,03:18:16,03:22:55
988,925,773,"Mawby, Michael (GBR)",999999117A73270000125FEA,–,656,01:20:04,02:49:00,02:49:00
6134,925,766,"Mcveigh, Erin (USA)",999999117A73270000125AE0,–,9692,01:34:05,03:18:16,03:18:58
989,926,774,"Williamson, Michael (USA)",999999117A7327000012614C,–,763,01:21:23,02:49:01,02:50:22
6135,926,767,"Molitoris, Emily (USA)",999999117A73270000126453,–,10089,01:35:31,03:18:16,03:19:36
990,927,92,"Caligiuri, John-Paul (AUS)",999999117A7327000012178D,–,2407,01:23:02,02:49:01,02:49:48
6137,927,768,"Phillips, Katlyn (USA)",999999117A7327000011F635,–,9042,01:35:00,03:18:16,03:19:17
991,928,93,"Boykin, Eric (USA)",999999117A73270000126A0C,–,2838,01:25:00,02:49:02,02:49:59
6145,928,769,"Thompson, Paige (USA)",999999117A7327000012187A,–,6150,01:35:15,03:18:18,03:22:15
6147,929,770,"Tang, Jingjing (CHN)",999999117A73270000120122,–,13082,01:37:32,03:18:19,03:22:20
992,929,775,"Joyce, Brian (USA)",999999117A732700001209F6,Newburgh-Evansville Running Co-operative,1727,01:16:49,02:49:03,02:49:28
994,930,776,"Dreher, Joseph (USA)",999999117A7327000011F76C,–,1575,01:23:03,02:49:04,02:49:48
6150,930,771,"Freeman, Nicole (USA)",999999117A73270000125E9C,–,9920,01:31:17,03:18:20,03:19:08
995,931,777,"Smith, Samuel (USA)",999999117A73270000120C99,–,2287,01:24:08,02:49:04,02:50:07
6152,931,772,"Rielly, Erin (USA)",999999117A7327000011FEF7,–,11726,01:36:59,03:18:20,03:20:37
6156,932,773,"Mikhael, Nicole (CAN)",999999117A732700001201D7,–,16279,01:34:55,03:18:21,03:18:21
996,932,778,"Vargo, Steven (USA)",999999117A732700001212DC,–,2340,01:22:23,02:49:05,02:50:10
6158,933,774,"Byers, Larisa (USA)",999999117A73270000120A20,–,14109,01:31:05,03:18:22,03:22:10
997,933,779,"Condon, Dan (USA)",999999117A73270000121F55,–,1075,01:20:09,02:49:05,02:49:27
998,934,47,"Fukuchi, Yoshinori (JPN)",999999117A732700001262CE,–,1237,01:22:24,02:49:05,02:49:41
6160,934,775,"Scheibner, Katherine (USA)",999999117A73270000124087,–,11395,01:39:12,03:18:22,03:23:02
6165,935,776,"Rollins, Jaclyn (CAN)",999999117A732700001202B5,–,13520,01:44:11,03:18:23,03:22:28
999,935,780,"Osborne, Anthony (USA)",999999117A73270000122565,–,3159,01:25:22,02:49:06,02:50:15
1000,936,781,"Griffin, Rowan (GBR)",999999117A732700001215A0,–,1012,01:21:49,02:49:06,02:49:24
6166,936,777,"Mapstone, Kate (GBR)",999999117A73270000121F83,–,12255,01:36:33,03:18:23,03:21:02
6168,937,36,"Escalante, Gabriela (MEX)",999999117A7327000011F769,–,12846,01:38:00,03:18:24,03:22:02
1001,937,94,"Podgorski, Joel (USA)",999999117A7327000011FA4A,–,2489,01:24:43,02:49:06,02:50:28
6175,938,778,"Emons, Meggie (USA)",999999117A732700001222D4,–,14937,01:35:45,03:18:26,03:22:57
1002,938,782,"Jackson, Patrick (USA)",999999117A73270000123F78,–,3687,01:22:08,02:49:06,02:50:34
6177,939,779,"Stengel, Morgan (USA)",999999117A7327000011FDBF,–,11874,01:37:05,03:18:26,03:20:17
1003,939,95,"Wang, Baoyan (CHN)",999999117A73270000126646,–,1186,01:24:35,02:49:07,02:49:45
1004,940,783,"Sachs, Adam (USA)",999999117A73270000123590,–,3506,01:24:12,02:49:07,02:50:56
6180,940,780,"Fischer, Dörte (GER)",999999117A7327000012170C,–,12816,01:37:57,03:18:27,03:21:42
1005,941,784,"Przybylski, Roman (POL)",999999117A73270000125EAC,–,880,01:18:13,02:49:08,02:49:08
6184,941,106,"Woo, April (USA)",999999117A7327000011F5CE,–,5547,01:33:00,03:18:27,03:21:25
6187,942,781,"Liebowitz, Carissa (USA)",999999117A732700001262FD,–,11240,01:37:06,03:18:28,03:20:32
1006,942,48,"Ni, Yusheng (CHN)",999999117A7327000011F9FF,–,924,01:21:17,02:49:08,02:49:08
1007,943,785,"Amick, Robert (USA)",999999117A7327000012137D,–,1533,01:23:23,02:49:08,02:50:00
6196,943,782,"Forsyth, Ashley (USA)",999999117A7327000011F83E,–,12356,01:38:06,03:18:31,03:21:16
6200,944,783,"Mumford, Kathleena (USA)",999999117A73270000122872,–,16890,01:36:43,03:18:32,03:18:36
1008,944,786,"Chen, Ruoxi (USA)",999999117A732700001222A1,–,2836,01:22:42,02:49:08,02:50:06
1009,945,14,"Mcgrath, Patrick (USA)",999999117A7327000012698E,–,2178,01:23:31,02:49:09,02:50:04
6201,945,784,"Jendrysik, Marie (USA)",999999117A73270000120B76,United States Naval Academy Marathon Team,12524,01:35:18,03:18:32,03:21:20
1010,946,49,"Peterson, Dale (USA)",999999117A7327000011FB3E,–,2474,01:25:22,02:49:09,02:50:25
6206,946,785,"Williams, Mary (USA)",999999117A73270000122FC8,–,15366,01:38:22,03:18:34,03:23:32
6209,947,37,"Sala-Margo, Ingrid (ESP)",999999117A7327000011FADB,–,11899,01:33:32,03:18:35,03:21:15
1011,947,787,"Woodford, Jared (USA)",999999117A73270000121B66,–,2033,01:23:33,02:49:10,02:50:07
1012,948,788,"Sparks, Tyler (USA)",999999117A7327000012042E,–,2279,01:22:41,02:49:10,02:50:12
6211,948,786,"Darmanin, Maureen (USA)",999999117A732700001212B9,Central Mass Striders,12902,01:37:22,03:18:35,03:21:00
6215,949,787,"Bousquet, Susie (USA)",999999117A7327000012029C,–,13462,01:35:43,03:18:35,03:21:51
1013,949,96,"Gavin, Timothy (USA)",999999117A7327000011FD1D,HFC Striders Track Club,3735,01:21:59,02:49:12,02:50:20
1014,950,789,"Johnston, Christoffer (USA)",999999117A7327000012031B,–,2202,01:22:28,02:49:12,02:49:55
6219,950,788,"Smith, Meagan (USA)",999999117A73270000121B38,–,13243,01:39:20,03:18:37,03:22:21
1015,951,790,"Vajente, Gabriele (ITA)",999999117A73270000124478,–,6172,01:24:25,02:49:13,02:52:37
6222,951,107,"Dudgeon, Sarah (GBR)",999999117A73270000123BEC,–,5661,01:31:56,03:18:38,03:21:27
6237,952,38,"Nakamura, Mika (JPN)",999999117A7327000012667E,–,2684,01:33:33,03:18:42,03:19:26
1016,952,791,"Amaral, Paulo (USA)",999999117A732700001212C2,–,1444,01:21:52,02:49:14,02:49:58
6238,953,789,"Taylor, Katharin (USA)",999999117A7327000011F988,–,9483,01:34:51,03:18:42,03:19:54
1017,953,792,"Jourdan, Robert (USA)",999999117A73270000121FC8,–,1582,01:20:25,02:49:15,02:49:15
6240,954,790,"Fauntleroy, Madeline (USA)",999999117A73270000125EA9,–,8733,01:32:23,03:18:42,03:18:46
1018,954,793,"Dolney, Daniel (USA)",999999117A73270000125E8B,–,1408,01:23:44,02:49:16,02:49:30
6244,955,791,"Williams, Katryna (USA)",999999117A7327000011F56F,–,6710,01:31:53,03:18:43,03:22:42
1019,955,794,"Nobles, Aaron (USA)",999999117A73270000123B68,–,1684,01:22:25,02:49:17,02:49:59
1020,956,795,"Premkumar, Ashish (IND)",999999117A73270000121392,Team Rogue,1082,01:22:54,02:49:17,02:50:02
6247,956,792,"Silva Davila, Monique (USA)",999999117A7327000011F694,Arete,11206,01:35:53,03:18:43,03:21:00
6252,957,793,"Martinez, Korey (USA)",999999117A73270000121511,–,14395,01:37:01,03:18:46,03:23:14
1021,957,50,"Stadolnik, Michael (USA)",999999117A73270000125F5A,–,418,01:19:46,02:49:17,02:49:32
6259,958,108,"Kapinos, Kim (USA)",999999117A73270000120FE2,–,9260,01:34:11,03:18:46,03:19:49
1022,958,796,"Catoggio, Timothy (USA)",999999117A73270000120A4E,Greater Boston Track Club,1216,01:21:16,02:49:19,02:49:38
1023,959,797,"Sobering, Marcus (USA)",999999117A73270000125E47,–,1228,01:22:57,02:49:19,02:50:10
6262,959,794,"Olsen, Carolyn (USA)",999999117A732700001203DB,–,14069,01:39:04,03:18:48,03:23:14
1024,960,798,"Klundt, Matthew (USA)",999999117A73270000121301,U.S. Air Force,1813,01:20:15,02:49:19,02:49:34
6264,960,795,"Bruno, Stacie (USA)",999999117A73270000120388,–,14244,01:39:57,03:18:48,03:23:31
6266,961,796,"Albala, Lindsay (USA)",999999117A7327000012117D,Matthew Wong,10028,01:34:49,03:18:48,03:20:13
1025,961,97,"Séguin, Jean-François (CAN)",999999117A7327000011FE48,–,3384,01:21:33,02:49:19,02:50:36
1026,962,799,"Laytham, Ryan (USA)",999999117A73270000125E63,–,1035,01:20:21,02:49:20,02:50:02
6268,962,797,"Du Buisson, Kelly (GBR)",999999117A73270000124AEE,–,13986,01:35:56,03:18:49,03:22:33
1028,963,800,"Sexton, Jack (USA)",999999117A73270000120EF2,–,2632,01:22:21,02:49:26,02:50:29
6271,963,798,"Goldstraw, Alexandra (GBR)",999999117A73270000126955,DC Road Runners,10334,01:34:49,03:18:50,03:20:03
6274,964,799,"Creps, Jennifer (USA)",999999117A732700001203BF,–,9190,01:32:36,03:18:50,03:19:54
1029,964,801,"Wallace, David (AUS)",999999117A73270000121571,–,2018,01:22:04,02:49:26,02:50:20
1030,965,802,"Barry, Guillaume (CAN)",999999117A7327000011FE93,–,2059,01:24:25,02:49:26,02:50:31
6278,965,800,"Mucci, Alicia (USA)",999999117A73270000120FAD,–,12917,01:37:26,03:18:51,03:22:02
1031,966,803,"Chidley, Christopher (SUI)",999999117A73270000124B57,–,1791,01:22:16,02:49:27,02:49:52
6283,966,39,"Breuer, Jenny (USA)",999999117A73270000126464,–,8023,01:35:41,03:18:51,03:18:56
6288,967,801,"Nakai, Naomi (USA)",999999117A732700001225E7,–,14838,01:36:15,03:18:52,03:23:36
1032,967,98,"Pillow, Thomas (USA)",999999117A7327000011F7F9,–,1016,01:25:21,02:49:27,02:51:08
6289,968,802,"Flanagan, Megan (USA)",999999117A73270000126616,–,8450,01:29:53,03:18:52,03:19:19
1033,968,804,"Lanning, Jerry (USA)",999999117A7327000011FAF9,Greater Boston Track Club,216,01:13:43,02:49:28,02:49:33
1035,969,805,"Fernandez, Chris (USA)",999999117A7327000011FDA6,–,2385,01:21:27,02:49:29,02:50:39
6293,969,803,"Tsoucas, Daphne (USA)",999999117A73270000123A14,–,15086,01:38:38,03:18:54,03:23:27
6301,970,804,"Vegas, Julia (USA)",999999117A7327000012656C,–,6898,01:33:39,03:18:56,03:22:49
1036,970,51,"Besse, Arthur (USA)",999999117A7327000011F7CB,Central Mass Striders,899,01:22:59,02:49:29,02:49:46
1038,971,806,"Bowes, Sean (AUS)",999999117A732700001219B6,–,3374,01:25:53,02:49:29,02:51:20
6303,971,805,"Vigil, Julia (USA)",999999117A732700001230FC,–,16623,01:35:40,03:18:57,03:19:59
1039,972,807,"Timke, Daniel (USA)",999999117A73270000120638,–,1517,01:22:14,02:49:31,02:50:02
6304,972,40,"Heckes, Ada (CAN)",999999117A73270000126AB5,–,16299,01:36:51,03:18:57,03:19:14
6306,973,806,"Martinez Martinez, Roxana (USA)",999999117A7327000011FCD5,–,14527,01:35:28,03:18:57,03:23:01
1040,973,808,"Joy, Branden (USA)",999999117A732700001202D7,–,2064,01:25:09,02:49:31,02:50:32
1041,974,52,"Minakawa, Yuichi (JPN)",999999117A73270000125855,–,683,01:20:27,02:49:32,02:49:33
6311,974,807,"La Sala, Michelle (USA)",999999117A7327000011F790,–,8895,01:38:46,03:18:58,03:21:34
1042,975,809,"Buckley, Woods (USA)",999999117A73270000122F31,–,5326,01:22:58,02:49:32,02:52:06
6316,975,109,"Montoya, Lindsey (USA)",999999117A73270000126755,–,13221,01:35:00,03:19:00,03:22:10
1043,976,53,"Nadeau, Patrick (CAN)",999999117A732700001269EC,–,2200,01:24:31,02:49:34,02:50:26
6317,976,808,"Edwards, Elizabeth (USA)",999999117A73270000125F6F,–,9934,01:34:10,03:19:00,03:19:55
6327,977,809,"Clark, Lindsay (USA)",999999117A7327000011F73A,–,8935,01:35:20,03:19:04,03:19:30
1044,977,810,"Mihalek, John (USA)",999999117A73270000123C30,Western Mass Distance Project,3743,01:25:21,02:49:34,02:51:13
6330,978,810,"Lopez, Monica (MEX)",999999117A73270000123518,–,15161,01:36:54,03:19:05,03:22:50
1045,978,811,"Lear, Ryan (USA)",999999117A732700001233D5,–,3576,01:25:17,02:49:34,02:50:57
1046,979,812,"Dragon, John (USA)",999999117A73270000122E7D,–,4560,01:25:20,02:49:35,02:51:36
6332,979,811,"Paschke, Jessica (USA)",999999117A73270000124203,–,9636,01:34:23,03:19:05,03:20:11
1047,980,813,"Chavarria, Marco (CRC)",999999117A7327000012489D,Umbali Running,2560,01:25:19,02:49:35,02:50:47
6335,980,812,"Zhou, Qing (CHN)",999999117A73270000122533,Gilbert's Gazelles,18915,01:38:50,03:19:06,03:20:43
6336,981,813,"Wojtasiewicz, Teresa (USA)",999999117A7327000011FE24,–,12055,01:35:06,03:19:06,03:25:02
1048,981,814,"Harris, Daniel (USA)",999999117A7327000011FC28,–,1225,01:22:10,02:49:36,02:50:12
1049,982,54,"Aitken, Kyle (CAN)",999999117A73270000125DD7,–,1391,01:23:08,02:49:36,02:50:03
6340,982,814,"Garcia Posada, Tatiana (COL)",999999117A73270000121422,–,12668,01:36:26,03:19:07,03:21:55
1050,983,99,"Wallace, Matt (USA)",999999117A732700001246D3,–,5969,01:23:55,02:49:37,02:52:31
6348,983,815,"Sankina, Elena (RUS)",999999117A73270000121FBF,–,16002,01:37:03,03:19:09,03:19:16
6351,984,816,"Saalinger, Maddison (USA)",999999117A73270000122FD1,–,15264,01:38:34,03:19:10,03:23:41
1051,984,815,"Boyer, Brice (FRA)",999999117A73270000124A11,–,603,01:17:16,02:49:38,02:49:39
1052,985,816,"Wiler, Shawn (USA)",999999117A73270000126353,–,652,01:18:06,02:49:39,02:49:50
6352,985,817,"Gottlieb, Rachel (USA)",999999117A73270000120275,–,14049,01:39:55,03:19:10,03:23:47
6354,986,818,"Mcneill, Cathylee (USA)",999999117A73270000122477,–,15158,01:39:55,03:19:10,03:24:34
1054,986,817,"Bender, Matthew (USA)",999999117A73270000121F46,–,920,01:20:29,02:49:39,02:49:54
1055,987,818,"Doggett, Daniel (USA)",999999117A73270000126564,–,1019,01:19:31,02:49:40,02:50:31
6360,987,819,"Gluski, Janet (USA)",999999117A7327000011F7D2,–,9310,01:34:17,03:19:12,03:20:13
1056,988,819,"Nishimura, Yoshihiro (JPN)",999999117A7327000011F7A5,–,1420,01:24:45,02:49:40,02:49:43
6361,988,820,"Hiatt, Madison (USA)",999999117A7327000011FF56,–,13134,01:38:53,03:19:12,03:22:30
6368,989,821,"Ray, Amanda (USA)",999999117A7327000012491A,–,11162,01:35:02,03:19:14,03:21:21
1057,989,820,"Stanton, Daniel (USA)",999999117A73270000126188,DWRunning,676,01:19:50,02:49:41,02:49:58
1058,990,821,"Polojan, Razvan-Ionut (FRA)",999999117A73270000123792,–,2302,01:21:53,02:49:42,02:50:34
6371,990,822,"Ragsdale, Eliza (USA)",999999117A73270000121B0C,Matthew Wong,10967,01:37:02,03:19:16,03:23:11
6375,991,823,"Irwin, Kelsey (USA)",999999117A732700001247C6,–,26952,01:38:50,03:19:17,03:34:39
1059,991,55,"Bibb, Richard (USA)",999999117A7327000012664E,–,1376,01:22:13,02:49:42,02:50:31
1060,992,822,"Badgett, Matthew (USA)",999999117A73270000123992,–,4837,01:23:17,02:49:42,02:52:03
6376,992,824,"Quesada, Kimberly (CRC)",999999117A73270000123DC7,–,14058,01:37:26,03:19:17,03:24:27
6379,993,825,"Borowski, Meaghan (USA)",999999117A7327000011FF54,–,12877,01:38:19,03:19:19,03:22:03
1061,993,100,"Matsumoto, Reima (JPN)",999999117A732700001265F5,–,1414,01:22:59,02:49:44,02:50:05
1062,994,823,"Moore, Joe (USA)",999999117A73270000121A2E,–,1203,01:22:54,02:49:46,02:50:36
6382,994,826,"Gott, Kathryn (USA)",999999117A7327000011F6A6,Arete,9178,01:33:42,03:19:19,03:20:29
1063,995,824,"Yang, Shizhong (CHN)",999999117A732700001260A1,Manchester Running Company,854,01:21:18,02:49:46,02:49:51
6383,995,15,"Turner, Lisa (USA)",999999117A7327000011F627,–,10241,01:39:02,03:19:20,03:20:39
1064,996,825,"Haas, Niklaus (USA)",999999117A7327000012412E,–,3651,01:22:42,02:49:48,02:52:05
6384,996,827,"Anderson, Emily (USA)",999999117A73270000124C2A,–,28032,01:34:41,03:19:20,03:32:26
6385,997,828,"Fairbanks, Alexis (USA)",999999117A7327000011F7C2,–,8293,01:32:06,03:19:20,03:19:47
1065,997,101,"Juarez, Eduardo (MEX)",999999117A73270000121868,Al-limite Mexico,4777,01:23:08,02:49:48,02:52:05
6386,998,4,"Idone, Renee (USA)",999999117A7327000012675D,–,11398,01:34:24,03:19:20,03:21:07
1066,998,826,"Peters, Andrew (USA)",999999117A73270000120ADA,–,3986,01:22:57,02:49:48,02:51:31
1067,999,827,"Mciver, Andrew (USA)",999999117A73270000125E2A,Bull City Track Club,1175,01:22:15,02:49:48,02:50:30
6388,999,829,"Charles, Jessica (USA)",999999117A732700001247E0,–,16190,01:34:06,03:19:20,03:19:28
6391,1000,830,"Drolet, Marie-Pier (CAN)",999999117A7327000011F6E2,–,7409,01:31:35,03:19:21,03:23:42
1068,1000,828,"Germani, Tyler (CAN)",999999117A73270000121979,Halifax Road Hammers,2141,01:24:03,02:49:48,02:50:44
1069,1001,102,"Sehon, Scott (USA)",999999117A73270000121F56,–,2839,01:23:42,02:49:48,02:50:42
6392,1001,110,"Dant, Renee (USA)",999999117A732700001210DC,–,15073,01:37:26,03:19:21,03:24:41
1070,1002,829,"Caldwell, Robert (CAN)",999999117A7327000012332B,–,3457,01:23:46,02:49:49,02:51:12
6397,1002,831,"Baddour, Helen (USA)",999999117A732700001227AF,Charlotte Running Club,14586,01:38:13,03:19:22,03:24:01
6399,1003,832,"Ramírez, Carla Alejandra (MEX)",999999117A7327000012285E,–,16211,01:37:46,03:19:23,03:19:32
1071,1003,830,"Zhang, Yu (CHN)",999999117A7327000011FA74,–,525,01:24:41,02:49:49,02:50:00
6400,1004,111,"Huang, Yimei (USA)",999999117A73270000126049,BEN Running Club,9356,01:32:30,03:19:23,03:19:27
1072,1004,15,"Toyamine, Nobuo (JPN)",999999117A7327000011F7AB,–,975,01:23:18,02:49:51,02:50:03
1073,1005,56,"Tripp, Jason (USA)",999999117A73270000120851,–,777,01:24:21,02:49:51,02:50:01
6405,1005,833,"Inlow, Rebecca (USA)",999999117A732700001201EB,–,13550,01:38:33,03:19:24,03:23:19
1074,1006,103,"Carbonaro, Jeramie (CAN)",999999117A73270000126A1E,–,1877,01:22:18,02:49:52,02:50:26
6411,1006,112,"Liu, Xuemei (CHN)",999999117A73270000121CB7,–,12088,01:39:33,03:19:26,03:22:50
6414,1007,834,"Stewart, Courtney (USA)",999999117A732700001213E0,–,13435,01:39:04,03:19:26,03:23:19
1075,1007,831,"Kim, Woojin (CAN)",999999117A7327000012391E,–,3632,01:23:56,02:49:53,02:51:11
1076,1008,832,"Garvin, Ryan (USA)",999999117A73270000124AC9,–,2372,01:18:56,02:49:53,02:50:58
6420,1008,835,"Maida, Arianna (USA)",999999117A73270000126815,–,9043,01:30:31,03:19:28,03:20:01
1077,1009,833,"Lappalainen, Eemi (FIN)",999999117A73270000123C64,–,3485,01:23:18,02:49:54,02:51:00
6432,1009,836,"Miller, Lara (USA)",999999117A732700001217AA,–,11927,01:39:30,03:19:30,03:22:00
6436,1010,837,"Fickley, Sarah (USA)",999999117A73270000122D5B,–,16645,01:36:25,03:19:31,03:19:54
1078,1010,834,"Eaton, Robert (GBR)",999999117A73270000126177,–,752,01:20:18,02:49:56,02:50:00
6444,1011,113,"Kim, Sunduk (USA)",999999117A73270000120E51,–,13157,01:39:31,03:19:35,03:22:46
1079,1011,835,"Vennema, Björn (NED)",999999117A73270000123E05,–,1258,01:22:33,02:49:56,02:50:23
6449,1012,838,"Nakai, Chihiro (JPN)",999999117A73270000121F4E,–,13620,01:35:21,03:19:35,03:23:01
1080,1012,836,"Klomstad, Alex (USA)",999999117A732700001245B3,–,2510,01:23:21,02:49:56,02:50:56
6450,1013,839,"Keane, Deirdre (USA)",999999117A7327000012228B,–,14921,01:36:24,03:19:35,03:24:04
1081,1013,837,"Ridgway, Iain (GBR)",999999117A7327000011FCF0,Central Mass Striders,3516,01:23:35,02:49:56,02:51:20
1082,1014,838,"Hackett, Samuel (USA)",999999117A73270000121C88,–,1801,01:24:45,02:49:58,02:50:22
6453,1014,114,"Comment, Kristen (USA)",999999117A73270000126484,–,8285,01:36:40,03:19:37,03:20:03
6454,1015,840,"Carter, Jessica (USA)",999999117A732700001211F8,–,9704,01:38:22,03:19:37,03:22:56
1084,1015,839,"Hunter, Dale (USA)",999999117A7327000012681C,–,670,01:20:13,02:49:58,02:50:05
1085,1016,840,"Apter, Ross (USA)",999999117A73270000122C76,–,4428,01:24:40,02:49:58,02:52:16
6456,1016,841,"Ray, Carly (USA)",999999117A73270000121BB9,–,11592,01:39:38,03:19:37,03:25:01
6459,1017,41,"Durgin, Renee (USA)",999999117A73270000125F23,–,13225,01:37:09,03:19:38,03:23:10
1086,1017,841,"Montoya, Ulysses (USA)",999999117A73270000120ECF,–,1133,01:21:33,02:49:59,02:50:25
1087,1018,842,"Pires, Corey (USA)",999999117A732700001265C9,–,1001,01:19:48,02:50:01,02:50:42
6465,1018,115,"Stickle, Rhonda (CAN)",999999117A7327000012648D,–,9418,–,03:19:39,03:20:23
1088,1019,104,"Villanueva, Allan (MEX)",999999117A732700001265DF,Al-limite Mexico,1574,01:21:36,02:50:02,02:50:38
6466,1019,116,"Richards, Joslyn (USA)",999999117A732700001207DC,–,13164,01:39:08,03:19:39,03:23:29
1089,1020,843,"Kleinman, Aaron (USA)",999999117A73270000123833,–,5063,01:25:36,02:50:03,02:53:13
6470,1020,842,"Hall, Elvira (MEX)",999999117A73270000122CAB,–,6969,01:36:17,03:19:40,03:23:10
1090,1021,844,"Ray, Joe (USA)",999999117A73270000124778,–,2499,01:26:47,02:50:04,02:51:06
6472,1021,843,"Gibbs, Tiffany (USA)",999999117A7327000012264D,–,11343,01:36:08,03:19:41,03:21:30
6475,1022,42,"Liff, Tiffany (USA)",999999117A73270000126393,–,9335,01:37:35,03:19:41,03:20:51
1091,1022,845,"Caceres, Weston (USA)",999999117A73270000123C15,–,5365,01:26:11,02:50:04,02:52:49
1092,1023,16,"Cusson, Michel (CAN)",999999117A7327000011F73E,–,1022,01:22:15,02:50:05,02:50:51
6477,1023,43,"Platt, Julie (GBR)",999999117A7327000012477B,–,17770,01:37:30,03:19:41,03:20:37
6480,1024,844,"Jakushev, Kimberly (USA)",999999117A73270000121B46,–,14463,01:37:24,03:19:42,03:24:12
1093,1024,846,"Munera, Esteban (USA)",999999117A73270000126196,–,619,01:18:06,02:50:06,02:50:17
6483,1025,44,"Bordeau, Severine (FRA)",999999117A732700001262AD,–,11001,01:34:16,03:19:43,03:21:18
1094,1025,847,"Widlowski, Daniel (USA)",999999117A73270000121649,–,1638,01:25:28,02:50:07,02:51:01
1095,1026,848,"Volkenandt, John (GER)",999999117A73270000124737,–,2030,01:19:54,02:50:08,02:50:59
6484,1026,117,"Lowry, Jennifer (USA)",999999117A73270000120FB3,Team Rogue,14520,01:38:32,03:19:43,03:24:08
6490,1027,118,"Roberts, Katie (USA)",999999117A7327000011F675,–,13763,01:41:23,03:19:45,03:23:28
1096,1027,849,"Heitz, Robert (USA)",999999117A732700001235C2,–,3688,01:25:02,02:50:08,02:51:58
1097,1028,850,"Roberts, Matt (USA)",999999117A73270000126822,–,709,01:21:23,02:50:09,02:50:09
6491,1028,845,"Rodgers, Holly (USA)",999999117A732700001265D3,–,9209,01:38:22,03:19:45,03:22:39
1098,1029,851,"Hsu, Li-Chieh (TWN)",999999117A73270000124523,–,565,01:20:40,02:50:10,02:50:17
6492,1029,846,"Clark, Kerry (USA)",999999117A73270000121451,–,12730,01:35:40,03:19:45,03:22:37
1099,1030,852,"Fox, Kevin (USA)",999999117A7327000011FFEF,–,4744,01:23:32,02:50:11,02:52:26
6493,1030,119,"Mattingly, Ashley (USA)",999999117A73270000123F8D,–,12587,01:39:19,03:19:45,03:22:54
6495,1031,847,"Mccoy, Kylie (USA)",999999117A732700001210A0,–,6635,01:27:16,03:19:46,03:23:22
1101,1031,57,"Stegman, Matt (USA)",999999117A73270000126740,–,1256,01:23:49,02:50:14,02:50:54
1102,1032,105,"Stevens, Bryan (USA)",999999117A73270000120E2A,Phoenix Free Soles,1928,01:24:50,02:50:15,02:50:58
6499,1032,45,"Richards, Michelle (USA)",999999117A73270000122224,Team Florida Track Club,10543,01:38:37,03:19:47,03:20:48
6501,1033,46,"Van Wagner, Aya (USA)",999999117A73270000126238,–,16904,01:36:14,03:19:47,03:19:47
1103,1033,853,"Walker, Jonathan (CAN)",999999117A732700001224E9,Halifax Road Hammers,2878,01:25:25,02:50:19,02:51:15
1104,1034,854,"Romero, Jesus (MEX)",999999117A73270000120519,–,2368,01:22:38,02:50:19,02:51:11
6502,1034,848,"Brinn, Ellen (USA)",999999117A7327000012034E,–,10388,01:39:12,03:19:48,03:21:33
1105,1035,855,"Bondue, Maxime (FRA)",999999117A73270000126AB4,–,884,01:21:14,02:50:19,02:50:26
6503,1035,849,"Tulkki, Anni (FIN)",999999117A732700001209E5,–,14110,01:38:11,03:19:48,03:24:00
6506,1036,850,"Sims, Nicole (USA)",999999117A73270000123850,–,11081,01:37:35,03:19:49,03:20:29
1106,1036,106,"Orjuela, Carlos (COL)",999999117A73270000124793,–,7176,01:24:59,02:50:19,02:54:33
1107,1037,107,"Baird, Zach (USA)",999999117A732700001203A4,–,5181,01:23:23,02:50:19,02:52:55
6508,1037,851,"Zopp, Jennifer (USA)",999999117A73270000121757,–,9081,01:38:37,03:19:49,03:20:28
1108,1038,108,"Wolpert, Matthew (USA)",999999117A73270000124241,–,359,01:17:52,02:50:20,02:50:22
6513,1038,852,"Franklin, Ashlee (USA)",999999117A73270000125F18,–,11244,01:35:37,03:19:50,03:21:33
6516,1039,853,"Naito, Kay (CAN)",999999117A732700001248ED,–,11075,01:37:50,03:19:50,03:21:48
1109,1039,856,"Mora, Marcos (USA)",999999117A73270000122DAC,–,779,01:20:29,02:50:20,02:50:28
6517,1040,854,"Wiles, Kathy (USA)",999999117A7327000011FB6E,Arete,9448,01:35:53,03:19:51,03:22:07
1110,1040,857,"Millard, Martyn (GBR)",999999117A73270000121720,–,2531,01:22:22,02:50:21,02:51:07
6520,1041,855,"Barnett, Carma (USA)",999999117A7327000011F637,–,8248,01:29:44,03:19:51,03:20:02
1111,1041,858,"Jeror, Nicholas (USA)",999999117A7327000011F755,–,907,01:20:26,02:50:21,02:50:36
1112,1042,859,"Simmons, Kyle (USA)",999999117A732700001223D9,–,3870,01:24:02,02:50:22,02:51:39
