place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
10161,2927,2297,"Rhoades, Taylor (USA)",999999117A7326000010819E,–,13213,01:42:01,03:38:03,03:41:50
10163,2928,58,"Franchot, Lisa (USA)",999999117A7326000010C343,Pasadena Pacers,14136,01:48:05,03:38:03,03:43:53
3163,2928,441,"Gooch, Jason (USA)",999999117A73260000108BCA,Team Rogue,6848,01:31:20,03:09:05,03:13:48
3164,2929,442,"Kirschner, Heath (USA)",999999117A7326000010C7F1,–,5582,01:30:09,03:09:06,03:11:38
10164,2929,2298,"Hunt, Kelsey (USA)",999999117A7326000010AAB7,–,18049,01:46:28,03:38:03,03:39:36
3165,2930,2155,"Smetanin, Stanislav (RUS)",999999117A7326000010920E,–,3949,01:31:37,03:09:06,03:11:36
10165,2930,2299,"Gitter, Anna (USA)",999999117A73260000108AE3,–,16575,01:43:29,03:38:03,03:38:09
3166,2931,243,"Bouveron, Samuel (USA)",999999117A7326000010C58F,North Jersey Masters Track & Field,5684,01:31:39,03:09:06,03:09:43
10168,2931,4,"Kunz, Karen (USA)",999999117A7326000010895E,–,9585,01:44:38,03:38:04,03:39:52
10170,2932,2300,"Hekker, Elizabeth (USA)",999999117A73260000108B5A,–,13880,01:48:46,03:38:05,03:44:57
3169,2932,2156,"Zhang, Chun (CHN)",999999117A73260000109F42,–,5495,01:29:17,03:09:08,03:12:50
10172,2933,2301,"Lewis, Belen (USA)",999999117A7326000010B1C1,–,9574,01:48:58,03:38:05,03:47:39
3171,2933,2157,"Zivolich, Nicholas (USA)",999999117A73260000109505,–,6548,01:31:39,03:09:08,03:14:41
10175,2934,2302,"Greening, Muriel (USA)",999999117A73260000107E1F,–,9058,01:47:17,03:38:06,03:41:28
3172,2934,443,"Shipley, Erik (USA)",999999117A7326000010CA0E,–,3082,01:28:34,03:09:08,03:11:19
3173,2935,2158,"Cosgrove, Dan (USA)",999999117A73260000107852,–,4287,01:28:12,03:09:08,03:11:47
10176,2935,2303,"Schrader, Jennifer (USA)",999999117A73260000107641,–,16618,–,03:38:06,03:38:16
3174,2936,2159,"Andrews, Trent (USA)",999999117A7326000010CA99,–,1337,01:37:50,03:09:09,03:15:23
10177,2936,59,"Mcconnell, Ann (IRL)",999999117A7326000010AF47,–,14279,01:47:36,03:38:06,03:43:47
3175,2937,2160,"Reifschneider, Jon (USA)",999999117A73260000108F74,–,6056,01:32:31,03:09:09,03:14:01
10178,2937,2304,"Prince, Katie (USA)",999999117A7326000010794D,–,17676,–,03:38:06,03:40:08
10179,2938,379,"Longdon, Paige (USA)",999999117A7326000010DC3B,–,17659,01:48:57,03:38:06,03:39:18
3176,2938,244,"Hanna, Mark (USA)",999999117A73260000106BB6,–,6507,01:33:40,03:09:10,03:14:04
3178,2939,2161,"Barcomb, Brandon (USA)",999999117A73260000108837,–,4984,01:25:57,03:09:10,03:12:21
10180,2939,380,"Panepinto, Gabrielle (USA)",999999117A73260000107BE8,–,12366,01:44:49,03:38:06,03:41:55
10181,2940,381,"Johnston, Holly (USA)",999999117A73260000106E65,–,17032,01:42:29,03:38:06,03:38:44
3179,2940,2162,"Mckean, Thomas (USA)",999999117A73260000107865,–,4577,01:30:07,03:09:11,03:12:06
3180,2941,245,"Braden, Dave (USA)",999999117A73260000107B8F,–,5018,01:32:07,03:09:11,03:13:56
10182,2941,177,"Walker, Julie (USA)",999999117A7326000010765E,–,22210,01:46:28,03:38:07,03:43:05
10184,2942,2305,"Ferrier-Auerbach, Amanda (USA)",999999117A73260000107476,–,17650,01:48:23,03:38:08,03:39:20
3181,2942,444,"Nozot, Hernan (MEX)",999999117A7326000010A063,–,7196,01:29:44,03:09:11,03:14:30
10185,2943,2306,"Shait, Brianna (USA)",999999117A7326000010781E,–,18560,01:45:14,03:38:08,03:39:53
3182,2943,246,"Krett, Adam (USA)",999999117A73260000106C2B,–,6877,01:29:39,03:09:12,03:14:34
10186,2944,17,"Friot, Pattie (USA)",999999117A7326000010C5E7,–,11585,01:44:33,03:38:08,03:39:44
3183,2944,445,"Puliti, Jose (BRA)",999999117A73260000109D0F,–,7472,01:34:08,03:09:12,03:14:31
10193,2945,382,"Treas, Bethany (USA)",999999117A73260000109245,Susquehanna Ridge Runners Club,17533,01:44:03,03:38:10,03:39:45
3184,2945,446,"Johnson, Jonathan (USA)",999999117A7326000010D382,–,4776,01:29:53,03:09:12,03:14:43
10197,2946,383,"Kuhn, Catherine (USA)",999999117A732600001087DC,–,19945,01:46:33,03:38:11,03:40:25
3185,2946,2163,"Silva Ramirez, Roberto Angel (MEX)",999999117A7326000010DB5D,–,2840,01:24:15,03:09:13,03:10:12
10199,2947,384,"Reyna, Isabel (COL)",999999117A7326000010DBE8,–,17915,01:41:44,03:38:11,03:39:00
3186,2947,2164,"Nielsen, Rene (DEN)",999999117A7326000010DC62,–,938,01:26:45,03:09:13,03:09:35
3188,2948,2165,"Truckenbrod, Nate (USA)",999999117A7326000010A170,–,4780,01:31:32,03:09:13,03:12:14
10200,2948,2307,"Lee, Hannah (USA)",999999117A7326000010D278,–,12827,01:39:46,03:38:12,03:41:29
3189,2949,447,"Bolullo, Olivier (CAN)",999999117A7326000010933D,–,6655,01:33:10,03:09:14,03:14:24
10202,2949,2308,"Bohn, Danielle (USA)",999999117A732600001094AB,–,17013,01:48:17,03:38:12,03:44:57
3190,2950,2166,"O'Connor, Brian (USA)",999999117A73260000108B4B,Central Park Track Club,3844,01:31:20,03:09:15,03:11:06
10203,2950,2309,"Hardin, Ekaterina (USA)",999999117A73260000106F9B,–,10099,01:43:05,03:38:12,03:40:33
3191,2951,2167,"Tsui, Tsz Kin (HKG)",999999117A7326000010D92B,–,566,01:30:48,03:09:15,03:09:22
10204,2951,2310,"Rohner, Bryn (USA)",999999117A73260000106E78,–,13166,01:49:02,03:38:12,03:44:27
10206,2952,2311,"Avery, Katie (USA)",999999117A7326000010856E,–,14047,01:44:12,03:38:12,03:43:18
3192,2952,2168,"Shaykevich, Daniel (USA)",999999117A7326000010A1F7,–,5281,01:31:25,03:09:16,03:12:34
3193,2953,2169,"Bowen, Kevin (GBR)",999999117A7326000010DAE0,–,2207,01:27:25,03:09:16,03:10:18
10207,2953,178,"Perry, Antonia (USA)",999999117A7326000010C31A,–,16597,01:41:12,03:38:13,03:39:28
3194,2954,2170,"Orr, Josh (USA)",999999117A73260000108B56,–,3407,01:29:57,03:09:16,03:11:27
10209,2954,2312,"Gornall, Emily (USA)",999999117A73260000106D73,–,12680,01:46:16,03:38:13,03:42:53
10210,2955,2313,"Heinan, Kristen (USA)",999999117A73260000109F6F,–,18134,01:48:44,03:38:13,03:46:09
3195,2955,448,"Littrell, Keith (USA)",999999117A7326000010D10E,–,4969,01:27:25,03:09:16,03:11:45
3196,2956,247,"Couture, Timothy (USA)",999999117A73260000106E9E,–,8264,01:32:31,03:09:16,03:09:38
10211,2956,385,"Laswell, Melanie (USA)",999999117A7326000010CD6C,–,10201,01:42:25,03:38:14,03:45:14
10215,2957,179,"Lin, Yueh-Ling (TPE)",999999117A7326000010830A,–,20288,01:46:23,03:38:15,03:41:01
3198,2957,2171,"Siqueira, Rodolfo (BRA)",999999117A73260000109228,–,5278,01:29:35,03:09:17,03:12:41
3199,2958,449,"Delcore, Jamie (USA)",999999117A73260000109642,–,8588,01:32:09,03:09:17,03:12:40
10219,2958,386,"Williamson, Carolyn (USA)",999999117A73260000109827,–,15130,–,03:38:15,03:44:15
3200,2959,248,"Brady, Lance (USA)",999999117A7326000010C40A,–,2484,01:31:24,03:09:17,03:11:01
10220,2959,387,"Glynn, Alison (CAN)",999999117A73260000109A64,–,20376,01:48:20,03:38:16,03:46:06
10223,2960,388,"Tufts, Jennifer (USA)",999999117A7326000010D175,–,18720,01:43:23,03:38:16,03:40:07
3202,2960,249,"Hardy, Vincent (USA)",999999117A7326000010DC01,–,4573,01:29:31,03:09:18,03:12:22
3203,2961,250,"Passetti, Alberto (ITA)",999999117A732600001088A3,–,3395,01:30:43,03:09:18,03:11:03
10224,2961,389,"Gnodtke, Tomoko (JPN)",999999117A7326000010CE9C,–,18762,01:50:14,03:38:16,03:39:52
3204,2962,450,"Rochester, Keith (GBR)",999999117A73260000108D36,–,7222,01:28:48,03:09:19,03:15:16
10226,2962,180,"Harding, Debbie (USA)",999999117A7326000010713B,–,15489,01:44:53,03:38:17,03:44:32
3206,2963,2172,"Stubbe, Cale (USA)",999999117A7326000010CD32,Gilbert's Gazelles,2134,01:32:30,03:09:19,03:12:45
10227,2963,181,"Jones, Sarah (USA)",999999117A7326000010D96C,–,18550,01:45:18,03:38:17,03:39:39
3207,2964,2173,"Mason, Keith (USA)",999999117A73260000107651,–,6017,01:30:43,03:09:20,03:13:44
10229,2964,5,"Wild, Katherine (USA)",999999117A7326000010B401,–,19208,01:47:14,03:38:18,03:40:31
3208,2965,75,"Dent, Chuck (USA)",999999117A73260000106D35,–,1855,01:29:01,03:09:20,03:10:11
10230,2965,390,"Duclos-Orsello, Elizabeth (USA)",999999117A73260000107078,–,16536,01:47:30,03:38:18,03:39:59
3209,2966,451,"Tucceri, Kevin (USA)",999999117A732600001071B4,–,3430,01:30:43,03:09:20,03:11:50
10231,2966,182,"Mu, Xinyu (USA)",999999117A7326000010889D,–,14858,01:42:19,03:38:18,03:44:20
3210,2967,76,"Desautel, M Gregory (USA)",999999117A7326000010928F,–,2629,01:28:06,03:09:20,03:10:36
10233,2967,18,"Freas, Gert (USA)",999999117A7326000010C6B8,–,16817,01:38:56,03:38:19,03:38:25
3211,2968,2174,"Cooke, Seth (USA)",999999117A7326000010713D,–,4225,01:31:13,03:09:21,03:11:49
10234,2968,391,"Delgado, Martha (USA)",999999117A7326000010CA2C,–,10202,01:40:01,03:38:19,03:40:01
10235,2969,2314,"Alexander, Elin (USA)",999999117A73260000107C40,–,14433,01:44:32,03:38:20,03:43:57
3213,2969,2175,"Hohl, Patrick (USA)",999999117A73260000109537,–,6318,01:32:21,03:09:21,03:13:47
10236,2970,2315,"Thompson, Kayla (USA)",999999117A7326000010874F,–,15248,01:43:30,03:38:20,03:38:53
3214,2970,2176,"Tran, Vu (USA)",999999117A73260000109AAF,–,3340,01:29:44,03:09:21,03:12:11
3215,2971,77,"Vanderbush, Carl (USA)",999999117A7326000010B1B6,–,2630,01:29:49,03:09:22,03:11:03
10237,2971,392,"Hill, Mhairi (GBR)",999999117A7326000010CA18,–,18090,01:47:46,03:38:20,03:46:25
10239,2972,393,"Scarlett, Abby (USA)",999999117A73260000107798,–,19625,01:47:46,03:38:21,03:45:46
3218,2972,2177,"Cook, Tim (GBR)",999999117A732600001093E7,–,1526,01:24:43,03:09:22,03:10:00
3219,2973,251,"Mahar-Piersma, Auke (USA)",999999117A7326000010D168,Montgomery County Road Runners Club,4750,01:31:43,03:09:22,03:12:15
10240,2973,2316,"Kenny, Jessie (CAN)",999999117A732600001093CF,–,19222,01:47:46,03:38:21,03:45:47
3220,2974,78,"Colby, Christopher (USA)",999999117A7326000010D13E,–,3727,01:31:52,03:09:23,03:11:31
10241,2974,394,"Sutherland, Tamara (USA)",999999117A7326000010CCBB,–,13247,01:45:08,03:38:22,03:42:26
3222,2975,2178,"Korrub, Matan (USA)",999999117A732600001096E7,Dashing Whippets,6489,01:30:08,03:09:23,03:13:46
10244,2975,2317,"O'Shea, Bronwen (USA)",999999117A7326000010D251,–,14797,–,03:38:22,03:44:15
10247,2976,2318,"Martin, Erin (CAN)",999999117A7326000010A149,–,18630,01:47:26,03:38:24,03:41:53
3223,2976,2179,"Hazekamp, Corey (USA)",999999117A732600001078E9,–,4530,01:31:56,03:09:24,03:13:28
3224,2977,79,"Reed, Craig (USA)",999999117A73260000108A73,Western Mass Distance Project,8035,01:31:07,03:09:24,03:09:27
10249,2977,395,"Ritchie, Lisa (USA)",999999117A7326000010866C,–,19902,01:48:00,03:38:24,03:49:05
3225,2978,452,"Collins, Thomas (USA)",999999117A7326000010E063,–,7685,01:32:05,03:09:25,03:14:59
10250,2978,2319,"Mills, Nora (USA)",999999117A73260000107833,–,18093,01:49:43,03:38:25,03:39:53
3226,2979,2180,"Patterson, Ross (USA)",999999117A732600001070D6,–,3531,01:28:29,03:09:25,03:11:19
10252,2979,2320,"Ptasnik, Ashley (USA)",999999117A7326000010953E,–,17266,–,03:38:25,03:39:22
3227,2980,80,"Wheaton, Neil (USA)",999999117A73260000107CFF,–,7020,01:30:47,03:09:25,03:15:24
10257,2980,183,"Townsend, Susan (USA)",999999117A7326000010CE88,–,21228,01:45:52,03:38:27,03:59:41
10258,2981,184,"Simpson, Jill (USA)",999999117A73260000107EC0,Wampanoag Road Runners,21731,01:47:40,03:38:27,03:51:52
3229,2981,252,"Shue, Joseph (USA)",999999117A7326000010D3D0,–,5398,01:32:43,03:09:26,03:13:35
3230,2982,453,"Perron, Dominic (CAN)",999999117A73260000108F7F,–,6827,01:31:56,03:09:26,03:14:15
10259,2982,2321,"Bohn, Christine (USA)",999999117A732600001086A8,–,18611,01:46:27,03:38:27,03:39:44
3231,2983,454,"Worful, Robert (USA)",999999117A7326000010AEE3,–,1495,01:23:00,03:09:26,03:10:16
10260,2983,2322,"Donovan, Alyssa (USA)",999999117A73260000109941,–,16769,–,03:38:27,03:38:56
3234,2984,2181,"Sekora, Derek (USA)",999999117A7326000010920B,–,3423,01:33:11,03:09:27,03:11:49
10263,2984,2323,"Ruppel, Emily (USA)",999999117A7326000010967B,–,14682,01:45:29,03:38:28,03:44:16
10266,2985,2324,"Seidel, Adrianne (CAN)",999999117A732600001082A4,–,11374,01:41:35,03:38:29,03:41:28
3235,2985,16,"Larkin, Stanley (CAN)",999999117A73260000108BB4,–,2848,01:28:21,03:09:27,03:10:34
10267,2986,19,"Eng, Linda (CAN)",999999117A7326000010C272,–,17545,01:43:59,03:38:29,03:43:47
3236,2986,2182,"Tanguay, Jonathan (USA)",999999117A73260000107F4E,–,3085,01:25:07,03:09:27,03:11:51
10268,2987,396,"Randle, Heather (USA)",999999117A7326000010D4B0,–,18082,01:48:42,03:38:29,03:39:59
3237,2987,253,"Chan, Fuk Keung (HKG)",999999117A7326000010C5FD,–,5460,01:30:30,03:09:28,03:13:37
10270,2988,397,"Parmentier, Gretchen (USA)",999999117A7326000010CDC8,–,17657,01:45:26,03:38:29,03:43:34
3238,2988,2183,"Karakoyunlu, Deniz (TUR)",999999117A7326000010B4CE,Boston Athletic Association,1428,01:29:50,03:09:29,03:12:52
10271,2989,185,"Hoff, Wendy (USA)",999999117A7326000010C553,–,14695,01:45:16,03:38:29,03:43:54
3239,2989,2184,"Rojas, Juan (COL)",999999117A7326000010A1D6,–,6637,01:31:09,03:09:29,03:15:01
10275,2990,398,"Haughn, Jen (USA)",999999117A7326000010D775,–,15305,01:43:21,03:38:30,03:44:34
3240,2990,2185,"Thomas, Deepak (USA)",999999117A73260000107870,–,4243,01:30:01,03:09:29,03:12:26
3242,2991,2186,"Markle, David (USA)",999999117A732600001080DD,–,3940,01:23:18,03:09:29,03:11:11
10276,2991,2325,"Lantz, Kaci (USA)",999999117A73260000108BAB,–,17042,01:46:48,03:38:30,03:39:54
3243,2992,254,"Calvanico, Vincenzo (ITA)",999999117A7326000010AC15,–,3012,01:29:50,03:09:30,03:11:19
10282,2992,399,"Del Pozo, Maricruz (MEX)",999999117A7326000010C47F,–,11932,01:43:00,03:38:32,03:42:20
10284,2993,2326,"Stubler, Emily (USA)",999999117A73260000107CD8,–,15081,01:44:59,03:38:33,03:44:55
3244,2993,255,"Bell, Patrick (USA)",999999117A7326000010A400,–,877,01:29:59,03:09:30,03:09:58
10286,2994,400,"Prince, Akiko (JPN)",999999117A73260000106EEA,–,11868,01:45:21,03:38:33,03:40:09
3246,2994,455,"Gomez, Juan (COL)",999999117A73260000109CED,–,5541,01:28:44,03:09:32,03:13:17
3248,2995,256,"Gile, David (USA)",999999117A7326000010CECA,–,7202,01:31:04,03:09:32,03:15:33
10287,2995,401,"Patterson, Jacci (USA)",999999117A732600001083CA,–,20048,01:46:42,03:38:33,03:41:35
10291,2996,2327,"Marco, Amanda (USA)",999999117A732600001094B4,–,17356,01:46:34,03:38:34,03:39:28
3249,2996,2187,"Forbes, Andrew (GBR)",999999117A7326000010D899,–,2619,01:31:38,03:09:33,03:14:31
10294,2997,402,"Derr, Leah (USA)",999999117A73260000109A86,–,20419,01:44:30,03:38:34,03:42:01
3250,2997,2188,"Sutherland, Patrick (USA)",999999117A7326000010B23C,–,4297,01:28:47,03:09:33,03:10:17
10298,2998,403,"Kasbohm, Meredith (USA)",999999117A732600001083EF,–,19784,01:39:38,03:38:35,03:57:41
3251,2998,456,"Yeh, Yu-Chen (TPE)",999999117A7326000010870C,–,5109,01:30:35,03:09:33,03:13:26
10302,2999,2328,"Duchesne, Synfonie (CAN)",999999117A732600001099FA,–,17097,01:45:23,03:38:36,03:42:05
3252,2999,2189,"Tobin, Ryan (USA)",999999117A7326000010844F,–,5953,01:31:09,03:09:33,03:13:42
10304,3000,404,"Robinson, Anastasia (USA)",999999117A7326000010914F,–,19188,01:43:57,03:38:37,03:40:41
3253,3000,81,"Carver, Andrew (GBR)",999999117A7326000010CDA2,–,9041,01:29:05,03:09:33,03:10:05
3254,3001,2190,"Hayes, Ronald (USA)",999999117A732600001087EB,–,4699,01:30:00,03:09:34,03:12:46
10305,3001,2329,"Comte, Samantha (USA)",999999117A73260000108523,–,17382,01:45:22,03:38:37,03:46:55
3256,3002,457,"Alvarez, Jose (MEX)",999999117A73260000107268,–,5896,01:31:24,03:09:34,03:12:16
10307,3002,186,"Takahashi, Rie (JPN)",999999117A7326000010C59D,–,10518,01:43:23,03:38:37,03:40:21
10308,3003,187,"Sun, Qiuhong (USA)",999999117A7326000010D862,–,20023,01:45:38,03:38:38,03:42:19
3257,3003,257,"Mcdonnell, Jerome (USA)",999999117A7326000010D340,Front Runners New York,7375,01:31:50,03:09:34,03:15:19
10309,3004,2330,"Ringwelski, Beth (USA)",999999117A73260000107E3C,–,16173,01:45:27,03:38:38,03:38:50
3258,3004,458,"Pulliam, Joe (USA)",999999117A73260000109D66,–,4198,01:32:46,03:09:35,03:12:03
3259,3005,2191,"Carter, James (GBR)",999999117A7326000010B615,–,5329,–,03:09:35,03:13:17
10313,3005,405,"Thomas, Suzie (USA)",999999117A7326000010775A,–,11891,01:47:53,03:38:40,03:41:46
10320,3006,2331,"Gilyalova, Svetlana (USA)",999999117A732600001089ED,–,17294,01:44:34,03:38:40,03:44:41
3261,3006,2192,"Gearhart, Tristan (USA)",999999117A7326000010D4B4,–,2829,01:28:20,03:09:36,03:10:43
3262,3007,17,"Christie, Lance (CAN)",999999117A7326000010C520,–,3462,01:28:45,03:09:36,03:11:23
10321,3007,2332,"Jantz, Mary (USA)",999999117A73260000107646,–,18280,01:40:59,03:38:40,03:40:15
10322,3008,2333,"Whittaker, A. K. (USA)",999999117A7326000010C82F,–,14318,01:43:27,03:38:40,03:39:18
3263,3008,459,"Martin, Jeff (USA)",999999117A7326000010D874,–,6071,01:29:37,03:09:37,03:13:51
3264,3009,258,"Campagna, Fred (USA)",999999117A7326000010CE15,–,7513,01:36:46,03:09:37,03:09:37
10324,3009,2334,"Dumont, Kimberly (CAN)",999999117A7326000010995C,–,17074,01:46:55,03:38:41,03:56:21
3265,3010,460,"Courtney, Kevin (USA)",999999117A73260000109165,–,6857,01:31:54,03:09:37,03:14:23
10326,3010,188,"Talanian, Reyna (USA)",999999117A73260000108A9C,–,21961,01:44:25,03:38:41,03:47:45
10327,3011,2335,"Hogue, Heather (USA)",999999117A7326000010D00A,–,15033,01:43:31,03:38:41,03:44:16
3266,3011,461,"Makarowski, Pawel (POL)",999999117A73260000108148,–,7119,01:32:49,03:09:38,03:15:43
3268,3012,2193,"Drago, Mateus (BRA)",999999117A7326000010764D,–,4617,01:29:15,03:09:38,03:11:58
10330,3012,406,"Chan, Wing Ngaut (HKG)",999999117A73260000108851,–,19808,01:42:01,03:38:41,03:40:42
3270,3013,82,"Hughes, Grant (CAN)",999999117A73260000107B08,–,6189,01:31:26,03:09:39,03:14:56
10332,3013,2336,"Biasi, Adria (USA)",999999117A73260000109C8D,–,17227,01:47:56,03:38:42,03:43:10
3271,3014,259,"Tognarelli, Michael (USA)",999999117A7326000010DEFF,Houston Striders,4129,01:31:12,03:09:39,03:12:30
10335,3014,2337,"Le, Vanessa (CAN)",999999117A7326000010D316,–,14330,01:40:54,03:38:42,03:43:27
3272,3015,462,"Kim, Yong (USA)",999999117A7326000010CF3E,–,4052,01:29:38,03:09:39,03:13:01
10337,3015,2338,"Lalonde, Jessie (USA)",999999117A732600001075F1,–,14015,01:48:02,03:38:44,03:44:31
3274,3016,2194,"Lacapra, Judson (USA)",999999117A7326000010722D,–,1768,01:26:09,03:09:40,03:10:28
10338,3016,189,"Koski, Kari (USA)",999999117A7326000010C315,Twin Cities Running Company,12315,01:45:30,03:38:44,03:42:17
10339,3017,2339,"Cody, Eileen (USA)",999999117A7326000010C233,–,7000,01:31:32,03:38:44,03:44:49
3275,3017,83,"Lencioni, Patrick (USA)",999999117A7326000010CD0C,–,8358,01:32:53,03:09:40,03:09:47
3276,3018,260,"Smith, Neil (USA)",999999117A73260000109794,Plano Pacers Running Club SpeedKIDZ,10319,01:36:25,03:09:41,03:11:25
10344,3018,2340,"Polsgrove, Alia (USA)",999999117A732600001095FA,–,19416,01:45:29,03:38:45,03:56:58
10345,3019,190,"Bruce, Megan (USA)",999999117A7326000010DD65,–,21315,01:48:21,03:38:45,03:42:35
3277,3019,463,"Matzinger, Stephane (FRA)",999999117A7326000010DE5E,–,5434,01:29:32,03:09:41,03:13:11
10346,3020,2341,"Ralston, Leigh (USA)",999999117A7326000010865F,–,17287,01:47:01,03:38:45,03:40:07
3278,3020,464,"Giovannangeli, Cristiano (ITA)",999999117A73260000109B26,–,3875,01:29:42,03:09:41,03:11:23
10347,3021,60,"Kearney, Lauren (USA)",999999117A7326000010B810,–,9913,01:47:07,03:38:46,03:40:12
3279,3021,465,"Neiner, James (USA)",999999117A73260000107214,–,6161,01:24:49,03:09:41,03:13:54
3280,3022,261,"Fernandez De Bobadilla, Pablo (ESP)",999999117A7326000010A169,–,2325,01:24:59,03:09:41,03:10:32
10349,3022,2342,"Bellantonio, Danielle (USA)",999999117A7326000010AC13,–,28379,01:47:32,03:38:46,04:14:57
3281,3023,2195,"Reese, Al (USA)",999999117A7326000010D76B,–,4586,01:32:59,03:09:42,03:13:18
10352,3023,407,"Lackner, Laura (USA)",999999117A7326000010A1EB,–,18531,01:47:42,03:38:46,03:41:20
3283,3024,18,"Sharp, Ray (USA)",999999117A7326000010C380,–,10118,01:30:31,03:09:42,03:11:14
10354,3024,408,"Gajkowski, Jill (USA)",999999117A73260000109EF8,Gilbert's Gazelles,13592,01:44:52,03:38:47,03:43:48
3284,3025,2196,"Rapoport, Benjamin (USA)",999999117A7326000010B509,–,3722,01:28:54,03:09:43,03:13:21
10355,3025,2343,"Persons, Katie (USA)",999999117A7326000010CB9F,–,11201,01:46:59,03:38:47,03:40:56
3285,3026,2197,"Yeh, Kuan Yi (TPE)",999999117A73260000109212,–,4445,01:29:57,03:09:43,03:12:55
10356,3026,2344,"Castel, Sarah (USA)",999999117A732600001083DC,–,16232,01:40:01,03:38:47,03:46:11
3287,3027,466,"Senterfitt, Jay (USA)",999999117A73260000108280,–,5577,01:32:58,03:09:44,03:13:20
10359,3027,409,"Stumme, Rebekka (USA)",999999117A73260000107548,–,20263,01:49:23,03:38:47,03:43:27
3288,3028,467,"Christiansen, Bryan (USA)",999999117A732600001073FD,–,6088,01:31:39,03:09:44,03:14:08
10360,3028,2345,"Miller, Britt (USA)",999999117A73260000107978,–,15067,01:45:08,03:38:47,03:46:37
10361,3029,191,"Daudelin, Martine (CAN)",999999117A7326000010D308,–,20113,01:46:55,03:38:48,03:42:25
3289,3029,468,"Webb, Mark (USA)",999999117A73260000106FBC,–,4472,01:30:48,03:09:44,03:13:26
3290,3030,262,"Spiess, Charles (USA)",999999117A73260000108747,–,1054,01:25:39,03:09:44,03:10:19
10362,3030,410,"Slack, Carina (CAN)",999999117A7326000010D1E2,–,17461,01:48:45,03:38:48,03:45:23
3291,3031,263,"Zaglewski, Slawomir (USA)",999999117A73260000109173,–,5746,01:29:16,03:09:44,03:13:03
10363,3031,2346,"Lambers, Megan (USA)",999999117A73260000109456,–,17376,01:47:37,03:38:49,03:40:15
3292,3032,469,"Riff, Joshua (CAN)",999999117A73260000108456,–,6432,01:31:33,03:09:45,03:12:50
10364,3032,411,"Barrie, Erin (CAN)",999999117A7326000010C19F,–,11397,01:46:05,03:38:49,03:41:51
10371,3033,2347,"Snyder, Samantha (USA)",999999117A73260000108289,–,16082,01:47:38,03:38:50,03:46:29
3293,3033,2198,"Gervais, Tanner (CAN)",999999117A7326000010858B,–,2679,01:31:36,03:09:45,03:11:01
3294,3034,264,"Jean, Olivier (FRA)",999999117A732600001085FA,–,6047,01:29:07,03:09:46,03:13:58
10372,3034,2348,"Crowder, Michelle (USA)",999999117A732600001087E0,–,17963,01:46:41,03:38:51,03:39:47
3295,3035,2199,"Solarski, Phil (GBR)",999999117A73260000108699,–,5196,01:30:17,03:09:46,03:13:50
10375,3035,412,"Roemer, Robyn (USA)",999999117A73260000109177,–,18132,–,03:38:51,03:40:38
10376,3036,413,"Hurley, Colleen (USA)",999999117A7326000010D996,–,18434,01:48:17,03:38:51,03:40:39
3296,3036,470,"Moreno, Andres (COL)",999999117A73260000107755,–,6462,01:34:27,03:09:47,03:15:01
3297,3037,471,"Faulk, Philip (USA)",999999117A7326000010A94C,–,27826,01:33:52,03:09:47,03:23:46
10377,3037,192,"Rodrigue Arce, Maria Jesus (ESP)",999999117A73260000108BF5,–,19314,01:43:55,03:38:52,03:41:10
10378,3038,2349,"Brown, Amy (USA)",999999117A73260000107A02,–,18452,01:45:04,03:38:52,03:40:31
3298,3038,2200,"Dickinson, Ian (USA)",999999117A73260000107B23,–,6025,01:28:55,03:09:47,03:14:45
10379,3039,414,"Collingwood, Tara (USA)",999999117A7326000010A1BF,–,14035,01:43:37,03:38:52,03:43:45
3299,3039,2201,"Orozco Pfeifer, Martin (GER)",999999117A73260000108D43,–,6129,01:34:26,03:09:47,03:15:02
10384,3040,2350,"Macmillan, Keely (USA)",999999117A7326000010A3F9,–,18737,01:47:29,03:38:52,03:40:17
3300,3040,2202,"Gross, Aaron (USA)",999999117A73260000109062,–,5805,01:30:59,03:09:47,03:13:28
10386,3041,2351,"Harrison, Dannielle (USA)",999999117A73260000109364,–,18649,01:45:38,03:38:53,03:43:05
3301,3041,2203,"Mui, Dennis (USA)",999999117A73260000107FBD,–,6216,01:33:59,03:09:48,03:15:16
3302,3042,2204,"Pire, Rj (USA)",999999117A73260000109CBB,–,5265,01:33:06,03:09:48,03:14:05
10387,3042,415,"Abbott, Katie (USA)",999999117A732600001089F4,Sacramento Running Association Elite,19566,01:38:49,03:38:54,03:41:13
10388,3043,2352,"Trang, Vu (USA)",999999117A7326000010CE7A,–,13303,01:45:48,03:38:54,03:42:15
3304,3043,265,"Kim, Sie Kyeong (KOR)",999999117A7326000010C568,–,5981,01:30:44,03:09:49,03:13:35
10393,3044,2353,"Simon, Anne-Marie (USA)",999999117A73260000109CA5,–,17163,01:41:43,03:38:55,03:39:48
3306,3044,2205,"Womboldt, Alec (USA)",999999117A7326000010C3AD,–,709,01:24:02,03:09:49,03:10:04
10395,3045,416,"Python, Tifenn (FRA)",999999117A732600001076AB,–,19731,01:47:01,03:38:55,03:42:11
3309,3045,472,"Siegel, Tim (USA)",999999117A7326000010DC1D,–,2815,01:27:20,03:09:49,03:11:11
