place_overall,place_gender,place_division,name,idp,team,bib,half,finish_net,finish_gun
9363,7550,3740,"Dibartola, Michael",9TGHS6FF183812,–,2637,01:36:51,03:20:40,03:22:03
19580,7550,1310,"Richardson, Sara",9TGHS6FF17E64F,–,22702,01:54:04,04:01:48,04:06:46
19584,7551,1311,"Feathers, Michelle",9TGHS6FF17DC18,–,22601,01:56:46,04:01:50,04:05:49
9365,7551,3741,"Bernard, Jonathan",9TGHS6FF1822CF,–,3186,01:36:52,03:20:40,03:22:03
9368,7552,3742,"Dibartola, Alex",9TGHS6FF18204B,–,3916,01:36:51,03:20:40,03:22:03
19585,7552,376,"Faulk, Andrea",9TGHS6FF17FE9D,–,23194,01:59:25,04:01:50,04:07:03
19586,7553,3501,"Rosenberg, Mackenzie",9TGHS6FF180AA2,–,25983,02:02:33,04:01:51,04:07:50
9370,7553,750,"Pineda, Juan",9TGHS6FF17E2CA,–,14648,01:39:45,03:20:40,03:24:33
9373,7554,84,"Peng, Xiaohang",9TGHS6FF18269C,–,13462,01:42:05,03:20:41,03:24:09
19587,7554,377,"Difiore, Ann",9TGHS6FF17E9EB,–,23114,02:00:05,04:01:51,04:08:15
19588,7555,154,"Lavergne, Line",9TGHS6FF17DD4E,–,23006,01:54:20,04:01:52,04:07:27
9375,7555,1485,"Brennan, James",9TGHS6FF17C753,–,9426,01:34:57,03:20:41,03:21:21
9377,7556,1199,"Hope, Scott",9TGHS6FF17F05B,–,13543,01:39:44,03:20:41,03:24:22
19589,7556,1312,"Tremp, Stacey",9TGHS6FF183159,–,21580,01:58:54,04:01:52,04:07:37
9378,7557,751,"Correira, Jon-Paul",9TGHS6FF17E650,Colonial Road Runners,14387,01:39:20,03:20:42,03:24:30
19590,7557,378,"Kneller, Katherine",9TGHS6FF182FDE,–,22863,01:57:39,04:01:52,04:08:45
19593,7558,746,"Larosa, Cristella",9TGHS6FF183082,–,23276,01:59:03,04:01:53,04:08:11
9380,7558,1200,"Manriquez, Esteban",9TGHS6FF182F93,–,9936,01:34:25,03:20:42,03:21:29
9382,7559,85,"Locy, Steve",9TGHS6FF183872,–,12251,01:39:49,03:20:43,03:24:19
19596,7559,155,"Crookshank, Patti",9TGHS6FF1826E7,–,23943,01:58:37,04:01:55,04:06:32
19598,7560,1313,"Brander, Michelle",9TGHS6FF17DFE7,–,21439,01:53:56,04:01:55,04:05:09
9385,7560,1201,"Ehrhardt, Dennis",9TGHS6FF1802DE,–,13809,01:40:01,03:20:44,03:24:30
9386,7561,3743,"Alzamora Previtali, Federico",9TGHS6FF17D9C1,–,5972,01:28:03,03:20:45,03:21:32
19599,7561,3502,"Nichols, Mary Ann",9TGHS6FF181D6C,–,31831,02:02:17,04:01:55,04:06:53
9387,7562,86,"Allaire, Jocelyn",9TGHS6FF17EC2B,–,11633,01:39:23,03:20:45,03:21:52
19602,7562,1314,"Arnau, Emilia",9TGHS6FF181C2F,–,31623,02:01:09,04:01:56,04:07:40
19603,7563,379,"Petrocco, Rita",9TGHS6FF17D8EF,–,23701,01:54:58,04:01:56,04:07:35
9392,7563,752,"Lee, Mark",9TGHS6FF1829A8,–,9826,01:39:52,03:20:46,03:21:32
9393,7564,1486,"Chakulski, Brian",9TGHS6FF17D40F,–,9356,01:38:51,03:20:46,03:21:42
19604,7564,747,"Holland, Lisa",9TGHS6FF17E4C7,–,22770,01:55:39,04:01:57,04:06:24
19605,7565,1315,"Schott, Jennifer",9TGHS6FF17D14A,–,22654,01:54:39,04:01:57,04:06:38
9395,7565,87,"Dorward, Evan",9TGHS6FF17F146,–,8556,01:33:32,03:20:47,03:21:13
9397,7566,3744,"Kampner, Jake",9TGHS6FF180B16,–,29549,01:38:40,03:20:47,03:24:12
19608,7566,3503,"Arellano, Denise",9TGHS6FF182091,–,18923,01:55:37,04:01:58,04:03:05
9399,7567,280,"Vargas, Luis",9TGHS6FF17D1B0,–,19360,01:40:44,03:20:47,03:22:10
19612,7567,380,"Reeves, Lisa",9TGHS6FF182CB9,–,23362,01:52:43,04:02:00,04:06:51
19613,7568,748,"Sirimoglu, Karen",9TGHS6FF18070A,–,29219,01:55:06,04:02:00,04:04:42
19616,7569,3504,"Sullivan, Kaleigh",9TGHS6FF182543,–,16097,01:57:53,04:02:01,04:03:13
9401,7569,1202,"Hancock, Chris",9TGHS6FF17D4DF,Greater Lowell Road Runners,11022,01:36:46,03:20:48,03:22:30
9404,7570,281,"Pollina, Marc",9TGHS6FF181FC5,–,14587,01:40:01,03:20:49,03:25:07
19619,7570,381,"Tyers, Adriana",9TGHS6FF1803E3,Gate City Striders,27941,01:56:03,04:02:03,04:04:46
19622,7571,3505,"Cornwell, Kelsey",9TGHS6FF180DB2,–,27246,02:11:25,04:02:04,04:04:11
9406,7571,1487,"Schuldt Filho, Guenther",9TGHS6FF17DA11,–,9047,01:30:36,03:20:49,03:21:53
19624,7572,749,"Schwenke, Tomina",9TGHS6FF1828EA,–,21413,01:55:31,04:02:05,04:02:06
9407,7572,282,"Gambino, Francesco",9TGHS6FF17D3E1,–,18698,01:39:21,03:20:49,03:21:54
19625,7573,382,"Rivard, Madeleine",9TGHS6FF17D735,Colonial Road Runners,23825,02:00:14,04:02:05,04:07:49
9409,7573,1488,"Cvijic, Darko",9TGHS6FF181FA6,–,8531,01:32:22,03:20:49,03:20:49
19627,7574,383,"Mchugh, Alicia",9TGHS6FF18236D,Central Mass Striders,23918,01:59:30,04:02:06,04:06:48
9410,7574,753,"Butterfield, Kevin",9TGHS6FF183242,–,13252,01:37:12,03:20:50,03:24:26
19628,7575,3506,"Roberts, Jill",9TGHS6FF181EAF,–,32057,02:02:00,04:02:06,04:07:22
9411,7575,283,"Nadiga, Balu",9TGHS6FF17F57C,–,14371,01:38:49,03:20:50,03:25:13
19629,7576,3507,"Mcneil, Lucy",9TGHS6FF181A98,–,25430,01:58:35,04:02:06,04:03:27
9412,7576,1203,"Szymanski, Grzegorz",9TGHS6FF17FD6F,–,11805,01:36:32,03:20:50,03:22:49
19632,7577,1316,"Molloy, Ann",9TGHS6FF1814CF,–,30790,01:52:25,04:02:07,04:06:09
9413,7577,284,"Rennocks, Simon",9TGHS6FF17CFBC,–,15421,01:37:40,03:20:50,03:25:15
9414,7578,754,"Vagner, Michael",9TGHS6FF182EAA,–,11597,01:38:03,03:20:50,03:22:33
19637,7578,1435,"Erbacher Wylie, Julia",9TGHS6FF17D7C4,–,18852,01:54:54,04:02:09,04:04:47
9417,7579,1489,"Painter, Jared",9TGHS6FF18007F,–,8088,01:39:23,03:20:52,03:21:51
19639,7579,384,"Macdonald, Jill",9TGHS6FF180F58,–,22432,01:56:35,04:02:11,04:06:33
19640,7580,385,"Fernandez, Olga",9TGHS6FF17DCA1,–,21068,01:56:54,04:02:12,04:12:10
9418,7580,755,"Davidson, Matt",9TGHS6FF183009,–,14730,01:39:53,03:20:52,03:24:59
9420,7581,1490,"Hughes, Christopher",9TGHS6FF181F7E,–,6691,01:39:23,03:20:52,03:21:51
19641,7581,1317,"Taylor, Ralaina",9TGHS6FF1824A9,–,17696,01:54:04,04:02:13,04:03:27
9421,7582,756,"Cole, Colin",9TGHS6FF183204,–,13003,01:35:43,03:20:52,03:23:44
19642,7582,1318,"Purcell, Rachel",9TGHS6FF17D8B1,–,17723,01:54:04,04:02:14,04:03:27
9424,7583,88,"Griffin, Mark",9TGHS6FF17D405,–,10771,01:37:53,03:20:53,03:22:20
19643,7583,1436,"Cota, Amber",9TGHS6FF182E55,–,19209,01:57:41,04:02:14,04:04:06
19644,7584,1437,"Jaimes, Ruth",9TGHS6FF17C7AE,–,19438,01:51:18,04:02:14,04:04:43
9426,7584,1204,"Diab, Khalil",9TGHS6FF17DD98,–,12188,01:34:24,03:20:53,03:23:26
9429,7585,1491,"Bardey, Jonathan",9TGHS6FF18276D,–,8844,01:28:10,03:20:54,03:20:56
19649,7585,750,"Ampuero, Laurel",9TGHS6FF17DA47,–,22753,01:55:32,04:02:16,04:06:53
19651,7586,3508,"Singleton, Mckenzie",9TGHS6FF17D0C9,–,13644,01:53:23,04:02:17,04:08:21
9432,7586,1492,"Vargas, Marcos",9TGHS6FF17CCAA,–,9059,01:33:19,03:20:54,03:21:23
9435,7587,757,"Hovey, Brian",9TGHS6FF17D03A,–,13186,01:38:50,03:20:54,03:24:14
19652,7587,1319,"Taylor, Kara",9TGHS6FF17CEFE,–,20583,01:55:08,04:02:17,04:08:56
19653,7588,3509,"Rec, Brigitte",9TGHS6FF180346,–,27820,01:57:13,04:02:17,04:08:31
9437,7588,1493,"Simkins, Jacques",9TGHS6FF182643,–,9651,01:34:58,03:20:55,03:21:24
9438,7589,285,"Baker, Dwight",9TGHS6FF18361E,–,7720,01:39:11,03:20:55,03:26:22
19655,7589,156,"Smathers, Roxanne",9TGHS6FF17DC63,–,23131,01:53:32,04:02:17,04:10:45
9439,7590,758,"Shalyaev, Kirill",9TGHS6FF17C950,–,11201,01:39:12,03:20:56,03:22:30
19656,7590,3510,"Thomas, Elise",9TGHS6FF183792,–,16725,01:54:21,04:02:17,04:02:28
19658,7591,386,"Grant, Tanya",9TGHS6FF18313E,–,22798,01:58:31,04:02:19,04:06:23
9440,7591,1494,"Cryan, Brendan",9TGHS6FF1816F3,–,31121,01:39:33,03:20:56,03:24:29
9442,7592,286,"Wetter, Thomas",9TGHS6FF182026,–,11812,01:38:29,03:20:56,03:22:53
19659,7592,1320,"Silva-Torres, Jacqueline",9TGHS6FF17CD67,–,22535,01:56:26,04:02:20,04:09:19
19660,7593,2,"Cesler, Judi",9TGHS6FF183795,–,22892,01:58:06,04:02:20,04:07:52
9444,7593,287,"Nephin, Dan",9TGHS6FF17D602,–,12919,01:41:10,03:20:57,03:27:10
19661,7594,751,"Liu, Lihong",9TGHS6FF182FB5,–,22403,01:54:28,04:02:20,04:05:45
9445,7594,18,"Waterman, Dave",9TGHS6FF17EA1D,–,13864,01:39:04,03:20:57,03:24:19
9446,7595,3746,"Rosenthal, Jeremy",9TGHS6FF17FD3D,–,8624,01:38:58,03:20:58,03:21:24
19663,7595,1321,"Hancock, Crystal",9TGHS6FF182D2E,–,20342,01:57:05,04:02:21,04:07:36
9447,7596,1495,"Ortiz, Alvaro",9TGHS6FF17DE08,–,10054,01:34:52,03:20:58,03:22:06
19664,7596,1322,"Reyes, Sally",9TGHS6FF17E25C,–,22276,01:52:41,04:02:21,04:06:32
19667,7597,752,"Goetz, Brenda",9TGHS6FF17E24D,–,23165,02:01:05,04:02:22,04:08:56
9448,7597,288,"Wood, Robert",9TGHS6FF17C75C,–,14390,01:38:14,03:20:58,03:25:10
19669,7598,31,"Zavala, Leticia",9TGHS6FF17F9C7,–,24232,01:56:18,04:02:23,04:02:26
9449,7598,3747,"Loignon, Matthew",9TGHS6FF18008C,–,1186,01:35:04,03:20:58,03:21:33
19670,7599,753,"Fraga, Nelly",9TGHS6FF18184D,–,31296,01:58:35,04:02:23,04:09:38
9456,7599,1205,"Sommer, Ryan",9TGHS6FF183C0D,–,13448,01:36:15,03:20:59,03:24:05
9457,7600,3748,"Wesley, Shane",9TGHS6FF1837CC,–,5351,01:31:34,03:21:00,03:24:48
19671,7600,157,"Alexander, Judy",9TGHS6FF18001B,Gulf Winds Track Club,24086,01:52:58,04:02:23,04:02:25
9459,7601,1206,"Houghton, Carl",9TGHS6FF182E75,–,11445,01:37:49,03:21:01,03:23:57
19672,7601,1323,"Slager, Emily",9TGHS6FF18215C,–,7710,01:57:48,04:02:23,04:07:35
9461,7602,1496,"Molina, Sebastian",9TGHS6FF182327,–,896,01:35:04,03:21:02,03:21:28
19673,7602,3511,"Horton, Rhiannon",9TGHS6FF17DD37,–,17677,01:54:57,04:02:24,04:02:24
9463,7603,1207,"Vavilala, Praveen",9TGHS6FF17FB20,–,10887,01:37:39,03:21:02,03:22:50
19676,7603,1324,"Rodriguez, Yosnina",9TGHS6FF1833B4,–,21759,01:56:58,04:02:24,04:05:38
9467,7604,3749,"Beerendonk, Rogier",9TGHS6FF17DAC2,–,5226,01:42:18,03:21:03,03:24:00
19678,7604,3512,"Small, Margaret",9TGHS6FF1804EB,–,26859,01:54:27,04:02:24,04:03:48
9470,7605,289,"Cannistraro, Joseph",9TGHS6FF182B9F,–,12484,01:36:15,03:21:04,03:23:30
19679,7605,3513,"Shea, Courtney",9TGHS6FF1800C5,–,27388,02:00:12,04:02:25,04:04:36
19681,7606,3514,"Force, Lauren",9TGHS6FF180C99,–,25704,01:55:25,04:02:26,04:03:08
9475,7606,759,"Tran, Charles",9TGHS6FF17DF05,–,13314,01:38:29,03:21:05,03:24:23
19683,7607,754,"Batallas, Maria Isabel",9TGHS6FF183206,–,21649,01:52:24,04:02:27,04:08:24
9476,7607,1208,"O Connor, Alan",9TGHS6FF1832A2,–,12496,01:40:31,03:21:06,03:25:31
9479,7608,760,"Smith, Adam",9TGHS6FF183A2C,–,11803,01:40:02,03:21:07,03:23:59
19684,7608,3515,"Halvatzes, Nicole",9TGHS6FF18112B,–,30313,01:56:54,04:02:27,04:09:00
19685,7609,1325,"Dodge, Magen",9TGHS6FF17E545,–,22032,01:59:47,04:02:27,04:06:43
9480,7609,290,"Rubacha, Gabriel",9TGHS6FF17CD28,–,14539,01:39:03,03:21:07,03:26:06
9481,7610,89,"Wege, David",9TGHS6FF17F056,–,18814,01:40:16,03:21:07,03:22:22
19688,7610,3516,"Polunina, Olga",9TGHS6FF17FAE4,–,17817,01:54:35,04:02:28,04:03:16
19689,7611,3517,"Forge, Amber",9TGHS6FF180D72,–,26251,02:00:10,04:02:29,04:08:18
9482,7611,3750,"Cheula, Chris",9TGHS6FF17F10E,–,4590,01:26:54,03:21:07,03:23:34
19690,7612,3518,"Lowe, Emily",9TGHS6FF180521,–,24645,02:00:02,04:02:30,04:08:23
9483,7612,1209,"Ulbert, Attila",9TGHS6FF17DA91,–,13274,01:38:19,03:21:07,03:24:27
19691,7613,387,"Crews, Mary",9TGHS6FF17CF9A,–,23268,01:55:27,04:02:31,04:08:07
9484,7613,1210,"Pettibone, Daniel",9TGHS6FF17E1F7,–,12575,01:39:51,03:21:07,03:23:46
9485,7614,1211,"Mekuria, Mike",9TGHS6FF1834C3,–,7485,01:36:15,03:21:07,03:25:30
19699,7614,388,"Polianskaja, Oksana",9TGHS6FF180F86,–,30091,01:58:34,04:02:35,04:11:05
9486,7615,761,"Gonzalez, Manuel",9TGHS6FF1838B5,–,11932,01:36:30,03:21:08,03:22:44
19700,7615,755,"Doherty, Shari",9TGHS6FF18395C,–,22769,01:59:07,04:02:35,04:06:58
9487,7616,291,"Ervin, Matthew",9TGHS6FF17D965,–,17967,01:37:00,03:21:08,03:21:52
19701,7616,389,"O'shea, Bonnie",9TGHS6FF18355E,–,23833,01:59:02,04:02:36,04:08:54
19703,7617,756,"Gittelman, Alison",9TGHS6FF17FDF6,–,22938,01:57:21,04:02:36,04:07:32
9490,7617,90,"Wei, Luogang",9TGHS6FF17F71C,–,15297,01:38:54,03:21:09,03:21:32
9496,7618,292,"Green, Patrick",9TGHS6FF17E2B4,–,14030,01:39:43,03:21:10,03:23:06
19704,7618,3519,"Brown, Lauren",9TGHS6FF1814BD,–,25262,01:58:25,04:02:37,04:09:40
9497,7619,293,"Mcglynn, Daniel",9TGHS6FF17ECDE,–,15405,01:39:44,03:21:11,03:23:06
19706,7619,390,"Flynn, Karen",9TGHS6FF182EC7,–,23817,01:58:41,04:02:38,04:07:31
9498,7620,1497,"Schneider, Jacob",9TGHS6FF17E735,–,9734,01:36:32,03:21:11,03:21:39
19707,7620,757,"Bordas, Carrie",9TGHS6FF17FFE8,–,22217,01:52:13,04:02:38,04:03:08
9499,7621,3751,"Connolly, Brady",9TGHS6FF18182A,–,31281,01:44:24,03:21:11,03:26:32
19708,7621,158,"Gibson, Pamela",9TGHS6FF182F65,–,24020,01:57:32,04:02:38,04:02:40
9500,7622,762,"Labenz, Michael",9TGHS6FF17EED7,–,13472,01:38:22,03:21:11,03:24:13
19712,7622,3520,"Mckay-Dacorte, Kristen",9TGHS6FF180C32,–,26325,01:58:02,04:02:39,04:04:10
19715,7623,1438,"Fleming, Nicki",9TGHS6FF181517,–,26771,01:53:50,04:02:40,04:08:14
9501,7623,91,"Nevitt, Dave",9TGHS6FF18294C,Crow Athletics,9068,01:35:28,03:21:11,03:21:56
9504,7624,763,"Tio, Jaime",9TGHS6FF17DC1B,–,9811,01:43:13,03:21:12,03:25:00
19716,7624,391,"Murphy, Jeanie",9TGHS6FF17FE08,–,23734,01:56:29,04:02:40,04:08:13
19717,7625,3521,"Jurkowitz, Talia",9TGHS6FF17D852,–,15635,01:50:08,04:02:40,04:07:21
9506,7625,1212,"Nagai, Shuichi",9TGHS6FF1836DC,–,13559,01:40:05,03:21:13,03:24:31
9508,7626,3752,"Santorelli, Michael",9TGHS6FF181EEA,–,32106,01:37:28,03:21:13,03:25:31
19719,7626,392,"Steele, Donna",9TGHS6FF182BB7,–,23557,01:58:02,04:02:41,04:08:27
9509,7627,1498,"Roof, Zachary",9TGHS6FF17ECBE,Greater Lowell Road Runners,8726,01:42:06,03:21:13,03:21:52
19720,7627,1326,"Cole, Maurine",9TGHS6FF183913,–,20219,01:57:25,04:02:42,04:09:18
9512,7628,92,"Anderson, Edward",9TGHS6FF182A05,–,11248,01:36:54,03:21:13,03:22:44
19721,7628,1327,"Modolo, Ellen",9TGHS6FF181634,–,31025,02:00:29,04:02:42,04:08:37
19722,7629,758,"Oleary, Orla",9TGHS6FF182EB3,–,21579,01:58:16,04:02:42,04:06:30
9513,7629,19,"Potts, John",9TGHS6FF17FFA6,–,7614,01:38:12,03:21:13,03:26:36
19725,7630,759,"Heavey, Kristine",9TGHS6FF18295E,–,23271,02:02:28,04:02:43,04:06:41
9514,7630,294,"Lederer, Peter",9TGHS6FF18233A,Bucks County Roadrunners,8277,01:36:54,03:21:14,03:21:24
9515,7631,1213,"Ix, Joachim",9TGHS6FF182AFF,–,12156,01:38:09,03:21:14,03:23:56
19726,7631,760,"Gallagher, Krystal",9TGHS6FF17CB5B,–,22832,01:53:41,04:02:43,04:06:34
19727,7632,761,"Saucier, Jenny",9TGHS6FF182879,–,23096,01:57:46,04:02:43,04:07:31
9516,7632,295,"Magana, Rubén",9TGHS6FF17F1BE,–,18951,01:41:21,03:21:14,03:22:33
9519,7633,296,"De La Cruz, Victor",9TGHS6FF17F170,–,13708,01:40:08,03:21:14,03:25:07
19728,7633,1439,"Athearn, Meeghan",9TGHS6FF1808D0,–,26527,01:57:58,04:02:44,04:04:34
19729,7634,1328,"Tilt, Jenna",9TGHS6FF17DE39,–,21552,01:51:56,04:02:45,04:06:25
9520,7634,764,"Stimatze, Andrew",9TGHS6FF17C62C,–,10133,01:34:36,03:21:14,03:22:33
9521,7635,297,"Scheiwiller, Guy",9TGHS6FF17F8F7,–,14657,01:39:15,03:21:14,03:28:19
19730,7635,1329,"Nguyen, Linh",9TGHS6FF182DF3,–,22191,01:56:50,04:02:45,04:10:10
19731,7636,393,"Bianchi, Elizabeth",9TGHS6FF18373E,–,23802,01:55:23,04:02:46,04:08:35
9522,7636,1214,"Salinardi, Francisco",9TGHS6FF17F697,–,9694,01:33:11,03:21:14,03:21:57
9523,7637,298,"Kanegsberg, Phil",9TGHS6FF17E95A,–,16180,01:39:58,03:21:16,03:21:19
19732,7637,1330,"Zhao, Liying",9TGHS6FF17DAC1,–,22208,01:53:19,04:02:46,04:09:22
9528,7638,1499,"Shields, Anthony",9TGHS6FF180630,–,29170,01:36:51,03:21:17,03:29:06
19737,7638,1331,"Dantone-Smith, Jennifer",9TGHS6FF17F201,–,21435,01:55:38,04:02:49,04:07:34
9532,7639,3753,"Yahiel, Thomas",9TGHS6FF17E5FA,–,4970,01:34:58,03:21:18,03:23:13
19739,7639,762,"Beaudin, Chantal",9TGHS6FF18048D,–,22810,01:59:21,04:02:50,04:09:02
9535,7640,3754,"Jordan, Nicky",9TGHS6FF17FF1C,–,8090,01:29:22,03:21:18,03:21:39
19741,7640,1440,"Dagdigian, Kelly",9TGHS6FF180AE1,–,16333,01:53:40,04:02:51,04:02:57
19744,7641,3522,"Healy, Kathryn",9TGHS6FF1805C6,–,24760,02:00:29,04:02:53,04:09:54
9536,7641,299,"Cazares, Alfonso",9TGHS6FF17E15C,–,17927,01:32:25,03:21:18,03:22:11
19747,7642,1332,"Rubiano, Alexandra",9TGHS6FF17E010,–,21946,01:53:22,04:02:55,04:08:49
9538,7642,765,"Cortez, Andrew",9TGHS6FF1839EC,–,11070,01:39:25,03:21:18,03:27:05
9541,7643,1215,"De Albuquerque, Décio",9TGHS6FF182085,–,12491,01:37:23,03:21:19,03:23:47
19750,7643,394,"Colina, Esther",9TGHS6FF17DFCC,–,23604,01:55:54,04:02:56,04:07:34
9542,7644,3755,"Broderick, Jack",9TGHS6FF17DED9,–,2713,01:38:16,03:21:20,03:22:08
19751,7644,159,"Larcinese, Antoinette",9TGHS6FF17C9C9,–,24215,02:02:29,04:02:57,04:08:22
9543,7645,766,"Chaves, Mario",9TGHS6FF183B46,–,9829,01:39:15,03:21:20,03:21:55
19752,7645,1441,"Aldape, Adriana",9TGHS6FF17E0E2,–,19675,01:49:15,04:02:59,04:04:32
9545,7646,1216,"Bacqueville, Eric",9TGHS6FF17D092,–,13332,01:37:48,03:21:20,03:25:01
19758,7646,1442,"Campbell, Jennifer",9TGHS6FF180AAD,–,26414,02:05:20,04:03:02,04:05:17
19760,7647,3523,"Opalinski, Anna-Brook",9TGHS6FF183880,–,16886,01:48:19,04:03:03,04:04:13
9548,7647,767,"Xin, Mingdi",9TGHS6FF17E835,–,15419,01:36:57,03:21:21,03:26:51
9551,7648,1500,"Londoño, Rodrigo",9TGHS6FF17F992,–,3126,01:36:21,03:21:22,03:24:31
19761,7648,763,"Squyres, Charlette",9TGHS6FF17CF6B,–,21407,01:59:08,04:03:03,04:09:38
19764,7649,32,"Peterson, Diane",9TGHS6FF1825B0,–,23422,01:53:50,04:03:04,04:09:41
9552,7649,1501,"Deignan, Patrick",9TGHS6FF1835EF,–,8662,01:39:24,03:21:22,03:21:45
9553,7650,3756,"Velazquez Kuri, Alan",9TGHS6FF1828D1,–,8199,01:35:32,03:21:23,03:21:35
19766,7650,1333,"Soules, Carolyn",9TGHS6FF180A26,–,27098,01:57:49,04:03:04,04:09:06
19767,7651,3524,"Barnhill, Taylor",9TGHS6FF1806AD,–,24869,01:43:42,04:03:04,04:11:28
9556,7651,768,"Clark, Bill",9TGHS6FF182395,–,12459,01:37:16,03:21:24,03:24:18
19769,7652,1334,"Shirzad, Susan",9TGHS6FF183A09,–,18461,01:56:54,04:03:05,04:05:31
9558,7652,769,"Bamert, Jason",9TGHS6FF17D595,–,12687,01:40:07,03:21:24,03:23:46
19771,7653,1335,"Cordova, Alicia",9TGHS6FF17DE20,–,22303,02:03:10,04:03:06,04:07:14
9559,7653,300,"Connolly, Paull",9TGHS6FF1825BA,–,14651,01:39:18,03:21:24,03:25:57
9561,7654,1502,"Seifner, Raphael",9TGHS6FF17D577,–,5648,01:37:41,03:21:25,03:24:25
19773,7654,764,"Stanavich, Christine",9TGHS6FF17F644,Willow Street Athletic Club,21570,01:53:32,04:03:07,04:08:35
9562,7655,770,"Martinez, Michael",9TGHS6FF17DD42,–,11605,01:41:59,03:21:25,03:23:38
19775,7655,3525,"Laurencelle, Renee",9TGHS6FF180E8E,–,27060,01:57:31,04:03:09,04:11:48
19776,7656,395,"Talavera, Maria",9TGHS6FF17EA8D,–,22876,01:55:43,04:03:09,04:08:07
9564,7656,1217,"Xie, Jun",9TGHS6FF182D65,–,3141,01:32:08,03:21:25,03:22:56
19778,7657,33,"Boyer, Linda",9TGHS6FF18192E,–,23782,02:01:37,04:03:10,04:08:58
9567,7657,771,"Da Silva, Jose",9TGHS6FF182759,–,14400,01:37:50,03:21:26,03:25:32
9568,7658,1218,"Mendonca, Armando Jose",9TGHS6FF17D557,–,10257,01:34:49,03:21:26,03:22:44
19779,7658,1336,"Budrow, Nelly",9TGHS6FF17FACC,–,17044,01:55:34,04:03:10,04:05:15
19780,7659,1443,"Oneil, Dara",9TGHS6FF180FD9,–,26383,02:00:50,04:03:10,04:04:45
9570,7659,772,"Garner, David",9TGHS6FF17EADC,–,11345,01:38:29,03:21:26,03:23:22
19781,7660,1337,"Gilbreath, Rachel",9TGHS6FF17E7ED,–,22755,01:55:27,04:03:11,04:09:00
9573,7660,773,"Qiao, Jinyuan",9TGHS6FF182D55,–,14710,01:40:14,03:21:27,03:26:02
19782,7661,1338,"Cox, Christina",9TGHS6FF18288C,–,21934,01:54:57,04:03:11,04:04:13
9580,7661,1219,"Kotlarz, Dave",9TGHS6FF182BC2,–,9917,01:40:45,03:21:28,03:23:10
19783,7662,160,"Hilles, Diza",9TGHS6FF17F6D8,–,15797,01:55:30,04:03:12,04:09:09
9583,7662,774,"Morrissey, Brendan",9TGHS6FF17F185,–,14352,01:41:30,03:21:29,03:25:43
19784,7663,1339,"Saltsman, Laura",9TGHS6FF17D3E7,–,21541,01:55:53,04:03:12,04:06:26
9586,7663,3757,"Marshall, Christopher",9TGHS6FF1819F2,–,19994,01:39:00,03:21:29,03:22:56
9587,7664,1503,"Saenz, Mauricio",9TGHS6FF17F0B3,–,6350,01:30:48,03:21:29,03:24:54
19785,7664,1340,"Lawson, Mandy",9TGHS6FF17E99B,–,21190,01:55:44,04:03:13,04:04:03
9589,7665,775,"Donnelly, Steve",9TGHS6FF17E6A4,–,9943,01:35:06,03:21:30,03:22:03
19788,7665,1341,"Morin, Kim",9TGHS6FF18263B,–,21189,01:55:44,04:03:13,04:04:04
19789,7666,396,"Young, Sharon",9TGHS6FF183CE1,–,19643,02:00:04,04:03:13,04:05:05
9592,7666,776,"Tupy, Timothy",9TGHS6FF17C82C,–,12582,01:38:27,03:21:32,03:23:46
9593,7667,777,"Liu, Lei",9TGHS6FF18251E,–,11817,01:38:26,03:21:32,03:23:54
19790,7667,1342,"Duquette, Anne",9TGHS6FF17E95F,–,22388,01:59:47,04:03:14,04:09:00
19791,7668,765,"Holmberg, Karen",9TGHS6FF1836A7,–,21846,01:56:19,04:03:14,04:06:26
9594,7668,778,"Sheffield, Patrick",9TGHS6FF1838FA,–,13303,01:39:43,03:21:32,03:25:15
9596,7669,3758,"Lipina, Tyler",9TGHS6FF1822A1,–,5905,01:28:57,03:21:32,03:24:10
19793,7669,1343,"Lahaie, Julie",9TGHS6FF17F1E2,–,20858,01:52:09,04:03:15,04:08:15
9598,7670,1220,"Schrenk, Troy",9TGHS6FF17D6EB,–,13748,01:37:28,03:21:33,03:24:40
19794,7670,3526,"Cotter, Suzanne",9TGHS6FF18132F,–,25917,01:51:24,04:03:15,04:04:06
19795,7671,1444,"Ash, Megan",9TGHS6FF181F7B,–,19266,01:50:34,04:03:15,04:05:03
9599,7671,779,"Roper, Chris",9TGHS6FF18346C,–,11881,01:38:39,03:21:33,03:24:11
19796,7672,397,"Zeng, Xiangfei",9TGHS6FF17D268,–,22882,01:53:34,04:03:16,04:11:54
9601,7672,1221,"Baker, Gregory",9TGHS6FF17EAB4,–,12619,01:37:10,03:21:33,03:24:33
9603,7673,93,"Denni, Riccardo",9TGHS6FF17F2B7,–,11195,01:35:16,03:21:34,03:22:35
19798,7673,398,"Carson, Margaret",9TGHS6FF182276,–,23855,01:57:38,04:03:17,04:08:32
9606,7674,780,"Pultorak, Jim",9TGHS6FF17EE07,–,15455,01:38:44,03:21:34,03:26:57
19800,7674,766,"Stanford, Janice",9TGHS6FF17D2AC,–,22639,01:56:43,04:03:18,04:07:18
19801,7675,1344,"Wong, Abby",9TGHS6FF17E3AB,–,21098,01:47:24,04:03:18,04:06:27
